cpx_gene,pls_metabolite,VECPAC r,VECPAC p-values,VECPAC n,DSS r,DSS p-values,DSS n,LPS r,LPS p-values,LPS n,Pooled r,Pooled p-values,Pooled n,r Count,Consistent,Sign,edge_dir,Pooled FDR
ENSMUSG00000038064-P,"L-Lysine, ethyl ester ",-0.707106781,0.181690114,5,-0.2,0.8,4,,,0,-0.147966008,0.704011728,9,2,TRUE,-,-1,0.811676975
ENSMUSG00000017802-P,"L-Lysine, ethyl ester ",-0.353553391,0.559404344,5,-0.8,0.2,4,,,0,-0.426490257,0.252316321,9,2,TRUE,-,-1,0.50822448
ENSMUSG00000056952-P,"L-Lysine, ethyl ester ",-0.707106781,0.181690114,5,-0.4,0.6,4,,,0,-0.034815531,0.929145985,9,2,TRUE,-,-1,0.95401035
ENSMUSG00000047547-P,"L-Lysine, ethyl ester ",0.353553391,0.559404344,5,0.4,0.6,4,,,0,0.087038828,0.82380155,9,2,TRUE,+,1,0.886720514
ENSMUSG00000027598-P,"L-Lysine, ethyl ester ",-0.353553391,0.559404344,5,-0.4,0.6,4,,,0,-0.443898023,0.231337184,9,2,TRUE,-,-1,0.490878531
ENSMUSG00000030697-P,"L-Lysine, ethyl ester ",-0.353553391,0.559404344,5,-1,0,4,,,0,-0.765941686,0.016105693,9,2,TRUE,-,-1,0.210136355
ENSMUSG00000024191-P,"L-Lysine, ethyl ester ",0.707106781,0.181690114,5,0.2,0.8,4,,,0,0.095742711,0.806438342,9,2,TRUE,+,1,0.876672324
ENSMUSG00000091475-P,"L-Lysine, ethyl ester ",0.707106781,0.181690114,5,0.948683298,0.051316702,4,,,0,0.761330299,0.017159722,9,2,TRUE,+,1,0.214266936
ENSMUSG00000026509-P,"L-Lysine, ethyl ester ",0.707106781,0.181690114,5,0.2,0.8,4,,,0,0.104446594,0.789147998,9,2,TRUE,+,1,0.865437111
ENSMUSG00000099689-P,"L-Lysine, ethyl ester ",-0.353553391,0.559404344,5,-0.6,0.4,4,,,0,-0.617975679,0.07612519,9,2,TRUE,-,-1,0.334674953
ENSMUSG00000034377-P,"L-Lysine, ethyl ester ",0.353553391,0.559404344,5,0.8,0.2,4,,,0,0.15666989,0.687291203,9,2,TRUE,+,1,0.802667695
ENSMUSG00000039715-P,"L-Lysine, ethyl ester ",0.707106781,0.181690114,5,0.2,0.8,4,,,0,0.252412601,0.512313721,9,2,TRUE,+,1,0.689809931
ENSMUSG00000038608-P,"L-Lysine, ethyl ester ",0.353553391,0.559404344,5,0.8,0.2,4,,,0,0.356859195,0.345809685,9,2,TRUE,+,1,0.578096579
ENSMUSG00000022023-P,"L-Lysine, ethyl ester ",0.353553391,0.559404344,5,0.4,0.6,4,,,0,0.243708718,0.527441791,9,2,TRUE,+,1,0.700616318
ENSMUSG00000091183-P,"L-Lysine, ethyl ester ",0.395284708,0.510140203,5,0.316227766,0.683772234,4,,,0,0.381385036,0.311168755,9,2,TRUE,+,1,0.55137164
ENSMUSG00000026820-P,"L-Lysine, ethyl ester ",-0.353553391,0.559404344,5,-0.4,0.6,4,,,0,-0.513529085,0.157347195,9,2,TRUE,-,-1,0.428384009
ENSMUSG00000030352-P,"L-Lysine, ethyl ester ",-0.707106781,0.181690114,5,-0.4,0.6,4,,,0,-0.835572749,0.005033822,9,2,TRUE,-,-1,0.151725917
ENSMUSG00000077767-P,"L-Lysine, ethyl ester ",0.353553391,0.559404344,5,0.8,0.2,4,,,0,0.348155312,0.358535187,9,2,TRUE,+,1,0.585872274
ENSMUSG00000031489-P,"L-Lysine, ethyl ester ",-0.353553391,0.559404344,5,-0.4,0.6,4,,,0,-0.458869804,0.214081794,9,2,TRUE,-,-1,0.476033352
ENSMUSG00000032306-P,"L-Lysine, ethyl ester ",-0.707106781,0.181690114,5,-0.8,0.2,4,,,0,-0.65279121,0.056643229,9,2,TRUE,-,-1,0.305136688
ENSMUSG00000049571-P,"L-Lysine, ethyl ester ",-0.353553391,0.559404344,5,-0.6,0.4,4,,,0,-0.423908295,0.255511255,9,2,TRUE,-,-1,0.510661605
ENSMUSG00000018983-P,"L-Lysine, ethyl ester ",0.544107188,0.343110821,5,1,0,4,,,0,0.353985278,0.349986822,9,2,TRUE,+,1,0.581448911
ENSMUSG00000024870-P,"L-Lysine, ethyl ester ",0.353553391,0.559404344,5,0.6,0.4,4,,,0,0.348155312,0.358535187,9,2,TRUE,+,1,0.585872274
ENSMUSG00000017831-P,"L-Lysine, ethyl ester ",0.544107188,0.343110821,5,0.2,0.8,4,,,0,0.240360374,0.533307454,9,2,TRUE,+,1,0.703309353
ENSMUSG00000025478-P,"L-Lysine, ethyl ester ",0.707106781,0.181690114,5,0.316227766,0.683772234,4,,,0,0.593129419,0.092283291,9,2,TRUE,+,1,0.356936563
ENSMUSG00000075704-P,"L-Lysine, ethyl ester ",-0.353553391,0.559404344,5,-0.4,0.6,4,,,0,-0.391674726,0.297181462,9,2,TRUE,-,-1,0.540398236
ENSMUSG00000028599-P,"L-Lysine, ethyl ester ",-0.353553391,0.559404344,5,-0.8,0.2,4,,,0,-0.548344616,0.126351474,9,2,TRUE,-,-1,0.396638633
ENSMUSG00000004085-P,"L-Lysine, ethyl ester ",-0.707106781,0.181690114,5,-0.2,0.8,4,,,0,-0.530936851,0.141350837,9,2,TRUE,-,-1,0.412633294
ENSMUSG00000028626-P,"L-Lysine, ethyl ester ",-0.707106781,0.181690114,5,-0.8,0.2,4,,,0,-0.65279121,0.056643229,9,2,TRUE,-,-1,0.305136688
ENSMUSG00000007739-P,"L-Lysine, ethyl ester ",0.353553391,0.559404344,5,0.8,0.2,4,,,0,0.295932015,0.439413762,9,2,TRUE,+,1,0.640069643
ENSMUSG00000039194-P,"L-Lysine, ethyl ester ",-0.353553391,0.559404344,5,-0.2,0.8,4,,,0,-0.06092718,0.876263484,9,2,TRUE,-,-1,0.919964735
ENSMUSG00000014603-P,"L-Lysine, ethyl ester ",-0.707106781,0.181690114,5,-0.4,0.6,4,,,0,-0.522232968,0.149224054,9,2,TRUE,-,-1,0.420753852
ENSMUSG00000047141-P,"L-Lysine, ethyl ester ",0.707106781,0.181690114,5,0.8,0.2,4,,,0,0.21759707,0.57383506,9,2,TRUE,+,1,0.72898167
ENSMUSG00000032288-P,"L-Lysine, ethyl ester ",-0.353553391,0.559404344,5,-0.2,0.8,4,,,0,-0.182781539,0.6378521,9,2,TRUE,-,-1,0.769949899
ENSMUSG00000054717-P,"L-Lysine, ethyl ester ",-0.353553391,0.559404344,5,-0.4,0.6,4,,,0,-0.269820367,0.482591715,9,2,TRUE,-,-1,0.670135839
ENSMUSG00000024002-P,"L-Lysine, ethyl ester ",-0.353553391,0.559404344,5,-0.6,0.4,4,,,0,-0.287228132,0.453613097,9,2,TRUE,-,-1,0.65080847
ENSMUSG00000045930-P,"L-Lysine, ethyl ester ",0.353553391,0.559404344,5,0.2,0.8,4,,,0,0.034815531,0.929145985,9,2,TRUE,+,1,0.95401035
ENSMUSG00000030493-P,"L-Lysine, ethyl ester ",0.707106781,0.181690114,5,0.4,0.6,4,,,0,0.25347094,0.510486177,9,2,TRUE,+,1,0.688694602
ENSMUSG00000022199-P,"L-Lysine, ethyl ester ",-0.707106781,0.181690114,5,-0.8,0.2,4,,,0,-0.879092163,0.001794488,9,2,TRUE,-,-1,0.116911748
ENSMUSG00000044365-P,"L-Lysine, ethyl ester ",0.353553391,0.559404344,5,0.2,0.8,4,,,0,0.261116484,0.497362103,9,2,TRUE,+,1,0.679304202
ENSMUSG00000012422-P,"L-Lysine, ethyl ester ",0.353553391,0.559404344,5,1,0,4,,,0,0.452601905,0.221216595,9,2,TRUE,+,1,0.482527724
ENSMUSG00000062040-P,"L-Lysine, ethyl ester ",0.353553391,0.559404344,5,0.4,0.6,4,,,0,0.8094611,0.008206604,9,2,TRUE,+,1,0.17349654
ENSMUSG00000069631-P,"L-Lysine, ethyl ester ",0.707106781,0.181690114,5,0.8,0.2,4,,,0,0.530936851,0.141350837,9,2,TRUE,+,1,0.412633294
ENSMUSG00000040242-P,"L-Lysine, ethyl ester ",0.707106781,0.181690114,5,0.4,0.6,4,,,0,0.243708718,0.527441791,9,2,TRUE,+,1,0.700616318
ENSMUSG00000020227-P,"L-Lysine, ethyl ester ",0.544107188,0.343110821,5,0.2,0.8,4,,,0,0.044263389,0.909974459,9,2,TRUE,+,1,0.941301932
ENSMUSG00000061689-P,"L-Lysine, ethyl ester ",-0.353553391,0.559404344,5,-0.4,0.6,4,,,0,-0.365563078,0.333308653,9,2,TRUE,-,-1,0.567885519
ENSMUSG00000070527-P,"L-Lysine, ethyl ester ",-0.707106781,0.181690114,5,-0.774596669,0.225403331,4,,,0,-0.106232135,0.785610595,9,2,TRUE,-,-1,0.863565695
ENSMUSG00000022427-P,"L-Lysine, ethyl ester ",0.707106781,0.181690114,5,0.8,0.2,4,,,0,0.095742711,0.806438342,9,2,TRUE,+,1,0.876672324
ENSMUSG00000020553-P,"L-Lysine, ethyl ester ",-0.353553391,0.559404344,5,-0.4,0.6,4,,,0,-0.583160147,0.099310587,9,2,TRUE,-,-1,0.365921173
ENSMUSG00000031198-P,"L-Lysine, ethyl ester ",-0.353553391,0.559404344,5,-0.4,0.6,4,,,0,-0.609271796,0.081567507,9,2,TRUE,-,-1,0.34265034
ENSMUSG00000089875-P,"L-Lysine, ethyl ester ",-0.707106781,0.181690114,5,-1,0,4,,,0,-0.721081121,0.028358287,9,2,TRUE,-,-1,0.245823111
ENSMUSG00000038390-P,"L-Lysine, ethyl ester ",-0.353553391,0.559404344,5,-0.4,0.6,4,,,0,-0.322043664,0.398026086,9,2,TRUE,-,-1,0.61287045
ENSMUSG00000002748-P,"L-Lysine, ethyl ester ",-0.353553391,0.559404344,5,-1,0,4,,,0,-0.661495093,0.052328627,9,2,TRUE,-,-1,0.29684843
ENSMUSG00000001089-P,"L-Lysine, ethyl ester ",0.353553391,0.559404344,5,0.2,0.8,4,,,0,0.026111648,0.946836001,9,2,TRUE,+,1,0.964613462
ENSMUSG00000034349-P,"L-Lysine, ethyl ester ",0.707106781,0.181690114,5,0.2,0.8,4,,,0,0.443898023,0.231337184,9,2,TRUE,+,1,0.490878531
ENSMUSG00000085890-P,"L-Lysine, ethyl ester ",-0.707106781,0.181690114,5,-0.774596669,0.225403331,4,,,0,-0.05,0.898352804,9,2,TRUE,-,-1,0.934292199
ENSMUSG00000052056-P,"L-Lysine, ethyl ester ",-0.353553391,0.559404344,5,-0.4,0.6,4,,,0,-0.409082491,0.274269322,9,2,TRUE,-,-1,0.523617565
ENSMUSG00000020235-P,"L-Lysine, ethyl ester ",-0.353553391,0.559404344,5,-0.4,0.6,4,,,0,-0.313339781,0.411616235,9,2,TRUE,-,-1,0.621756739
ENSMUSG00000071637-P,"L-Lysine, ethyl ester ",-0.707106781,0.181690114,5,-0.8,0.2,4,,,0,-0.191485422,0.621632737,9,2,TRUE,-,-1,0.759844948
ENSMUSG00000097462-P,"L-Lysine, ethyl ester ",-0.707106781,0.181690114,5,-0.2,0.8,4,,,0,-0.205398865,0.595998016,9,2,TRUE,-,-1,0.743784738
ENSMUSG00000043263-P,"L-Lysine, ethyl ester ",-0.707106781,0.181690114,5,-0.774596669,0.225403331,4,,,0,-0.25,0.516489552,9,2,TRUE,-,-1,0.69216628
ENSMUSG00000019173-P,"L-Lysine, ethyl ester ",-0.707106781,0.181690114,5,-0.4,0.6,4,,,0,-0.661495093,0.052328627,9,2,TRUE,-,-1,0.29684843
ENSMUSG00000020491-P,"L-Lysine, ethyl ester ",0.707106781,0.181690114,5,0.4,0.6,4,,,0,0.47198037,0.199574759,9,2,TRUE,+,1,0.46557636
ENSMUSG00000029551-P,"L-Lysine, ethyl ester ",-0.707106781,0.181690114,5,-0.8,0.2,4,,,0,-0.557048499,0.119223463,9,2,TRUE,-,-1,0.388340523
ENSMUSG00000027957-P,"L-Lysine, ethyl ester ",-0.353553391,0.559404344,5,-0.6,0.4,4,,,0,-0.382970843,0.308991804,9,2,TRUE,-,-1,0.55046859
ENSMUSG00000056999-P,"L-Lysine, ethyl ester ",0.353553391,0.559404344,5,1,0,4,,,0,0.191485422,0.621632737,9,2,TRUE,+,1,0.759844948
ENSMUSG00000051297-P,"L-Lysine, ethyl ester ",0.707106781,0.181690114,5,0.774596669,0.225403331,4,,,0,0.772727273,0.014634624,9,2,TRUE,+,1,0.205981027
ENSMUSG00000051285-P,"L-Lysine, ethyl ester ",0.353553391,0.559404344,5,0.8,0.2,4,,,0,0.37426696,0.321035084,9,2,TRUE,+,1,0.559478578
ENSMUSG00000098098-P,"L-Lysine, ethyl ester ",0.707106781,0.181690114,5,0.8,0.2,4,,,0,0.400378609,0.285606535,9,2,TRUE,+,1,0.532704318
ENSMUSG00000051510-P,"L-Lysine, ethyl ester ",0.707106781,0.181690114,5,0.2,0.8,4,,,0,0.295932015,0.439413762,9,2,TRUE,+,1,0.640069643
ENSMUSG00000022674-P,"L-Lysine, ethyl ester ",0.353553391,0.559404344,5,0.2,0.8,4,,,0,0.461305788,0.211343628,9,2,TRUE,+,1,0.47335729
ENSMUSG00000030677-P,"L-Lysine, ethyl ester ",-0.707106781,0.181690114,5,-0.8,0.2,4,,,0,-0.43519414,0.241704216,9,2,TRUE,-,-1,0.499544224
ENSMUSG00000025894-P,"L-Lysine, ethyl ester ",0.707106781,0.181690114,5,0.4,0.6,4,,,0,0.409082491,0.274269322,9,2,TRUE,+,1,0.523617565
ENSMUSG00000030801-P,"L-Lysine, ethyl ester ",0.707106781,0.181690114,5,0.2,0.8,4,,,0,0.252412601,0.512313721,9,2,TRUE,+,1,0.689809931
ENSMUSG00000032763-P,"L-Lysine, ethyl ester ",-0.707106781,0.181690114,5,-0.4,0.6,4,,,0,-0.818164983,0.007031174,9,2,TRUE,-,-1,0.165833274
ENSMUSG00000033068-P,"L-Lysine, ethyl ester ",0.707106781,0.181690114,5,0.4,0.6,4,,,0,0.400378609,0.285606535,9,2,TRUE,+,1,0.532704318
ENSMUSG00000032560-P,"L-Lysine, ethyl ester ",-0.353553391,0.559404344,5,-0.8,0.2,4,,,0,-0.37426696,0.321035084,9,2,TRUE,-,-1,0.559478578
ENSMUSG00000022439-P,"L-Lysine, ethyl ester ",-0.362738125,0.548485765,5,-0.25819889,0.74180111,4,,,0,-0.266969525,0.487409314,9,2,TRUE,-,-1,0.673134745
ENSMUSG00000048330-P,"L-Lysine, ethyl ester ",0.707106781,0.181690114,5,0.2,0.8,4,,,0,0.182781539,0.6378521,9,2,TRUE,+,1,0.769949899
ENSMUSG00000041491-P,"L-Lysine, ethyl ester ",0.707106781,0.181690114,5,1,0,4,,,0,0.034815531,0.929145985,9,2,TRUE,+,1,0.95401035
ENSMUSG00000027680-P,"L-Lysine, ethyl ester ",-0.353553391,0.559404344,5,-0.2,0.8,4,,,0,-0.330747546,0.384646792,9,2,TRUE,-,-1,0.603480249
ENSMUSG00000035539-P,"L-Lysine, ethyl ester ",0.707106781,0.181690114,5,0.8,0.2,4,,,0,0.713718389,0.030819793,9,2,TRUE,+,1,0.251497501
ENSMUSG00000045284-P,"L-Lysine, ethyl ester ",0.353553391,0.559404344,5,0.4,0.6,4,,,0,0.026111648,0.946836001,9,2,TRUE,+,1,0.964613462
ENSMUSG00000043614-P,"L-Lysine, ethyl ester ",-0.353553391,0.559404344,5,-0.4,0.6,4,,,0,-0.574456265,0.105704572,9,2,TRUE,-,-1,0.373904893
ENSMUSG00000027710-P,"L-Lysine, ethyl ester ",-0.707106781,0.181690114,5,-0.2,0.8,4,,,0,-0.191485422,0.621632737,9,2,TRUE,-,-1,0.759844948
ENSMUSG00000007570-P,"L-Lysine, ethyl ester ",0.707106781,0.181690114,5,0.2,0.8,4,,,0,0.087038828,0.82380155,9,2,TRUE,+,1,0.886720514
ENSMUSG00000052951-P,"L-Lysine, ethyl ester ",0.544107188,0.343110821,5,0.2,0.8,4,,,0,0.194758914,0.615568555,9,2,TRUE,+,1,0.75557666
ENSMUSG00000022843-P,"L-Lysine, ethyl ester ",0.353553391,0.559404344,5,0.8,0.2,4,,,0,0.226300953,0.558207545,9,2,TRUE,+,1,0.718728951
ENSMUSG00000039899-P,"L-Lysine, ethyl ester ",-0.353553391,0.559404344,5,-0.2,0.8,4,,,0,-0.008703883,0.982269715,9,2,TRUE,-,-1,0.986973098
ENSMUSG00000042557-P,"L-Lysine, ethyl ester ",-0.707106781,0.181690114,5,-0.4,0.6,4,,,0,-0.322043664,0.398026086,9,2,TRUE,-,-1,0.61287045
ENSMUSG00000036202-P,"L-Lysine, ethyl ester ",-0.353553391,0.559404344,5,-1,0,4,,,0,-0.661495093,0.052328627,9,2,TRUE,-,-1,0.29684843
ENSMUSG00000043411-P,"L-Lysine, ethyl ester ",0.707106781,0.181690114,5,0.4,0.6,4,,,0,0.522232968,0.149224054,9,2,TRUE,+,1,0.420753852
ENSMUSG00000030611-P,"L-Lysine, ethyl ester ",-0.707106781,0.181690114,5,-0.4,0.6,4,,,0,-0.496121319,0.174344715,9,2,TRUE,-,-1,0.441709291
ENSMUSG00000018171-P,"L-Lysine, ethyl ester ",-0.707106781,0.181690114,5,-0.4,0.6,4,,,0,-0.696310624,0.037183381,9,2,TRUE,-,-1,0.266218387
ENSMUSG00000008348-P,"L-Lysine, ethyl ester ",-0.707106781,0.181690114,5,-0.2,0.8,4,,,0,-0.748533921,0.020322629,9,2,TRUE,-,-1,0.224200837
ENSMUSG00000031617-P,"L-Lysine, ethyl ester ",0.707106781,0.181690114,5,0.4,0.6,4,,,0,0.200189304,0.605553076,9,2,TRUE,+,1,0.749978687
ENSMUSG00000024098-P,"L-Lysine, ethyl ester ",-0.707106781,0.181690114,5,-0.8,0.2,4,,,0,-0.487417437,0.18321932,9,2,TRUE,-,-1,0.449990834
ENSMUSG00000046806-P,"L-Lysine, ethyl ester ",-0.707106781,0.181690114,5,-1,0,4,,,0,-0.304635898,0.425413443,9,2,TRUE,-,-1,0.630474854
ENSMUSG00000040675-P,"L-Lysine, ethyl ester ",-0.353553391,0.559404344,5,-0.4,0.6,4,,,0,-0.113150476,0.771936932,9,2,TRUE,-,-1,0.854881646
ENSMUSG00000036197-P,"L-Lysine, ethyl ester ",-0.353553391,0.559404344,5,-0.8,0.2,4,,,0,-0.504825202,0.165720677,9,2,TRUE,-,-1,0.434772605
ENSMUSG00000105302-P,"L-Lysine, ethyl ester ",0.353553391,0.559404344,5,0.2,0.8,4,,,0,0.261116484,0.497362103,9,2,TRUE,+,1,0.679304202
ENSMUSG00000072662-P,"L-Lysine, ethyl ester ",-0.353553391,0.559404344,5,-0.2,0.8,4,,,0,-0.548344616,0.126351474,9,2,TRUE,-,-1,0.396638633
ENSMUSG00000033047-P,"L-Lysine, ethyl ester ",0.707106781,0.181690114,5,0.4,0.6,4,,,0,0.243708718,0.527441791,9,2,TRUE,+,1,0.700616318
ENSMUSG00000064340-P,"L-Lysine, ethyl ester ",-0.707106781,0.181690114,5,-1,0,4,,,0,-0.034815531,0.929145985,9,2,TRUE,-,-1,0.95401035
ENSMUSG00000023826-P,"L-Lysine, ethyl ester ",0.353553391,0.559404344,5,0.8,0.2,4,,,0,0.391674726,0.297181462,9,2,TRUE,+,1,0.540398236
ENSMUSG00000022010-P,"L-Lysine, ethyl ester ",0.707106781,0.181690114,5,0.4,0.6,4,,,0,0.174077656,0.654205491,9,2,TRUE,+,1,0.779853132
ENSMUSG00000072763-P,"L-Lysine, ethyl ester ",0.707106781,0.181690114,5,0.4,0.6,4,,,0,0.417786374,0.26317194,9,2,TRUE,+,1,0.515619804
ENSMUSG00000085184-P,"L-Lysine, ethyl ester ",-0.353553391,0.559404344,5,-0.774596669,0.225403331,4,,,0,-0.177053558,0.648599461,9,2,TRUE,-,-1,0.777437097
ENSMUSG00000025016-P,"L-Lysine, ethyl ester ",0.353553391,0.559404344,5,0.4,0.6,4,,,0,0.017407766,0.964546145,9,2,TRUE,+,1,0.975198435
ENSMUSG00000034957-P,"L-Lysine, ethyl ester ",-0.353553391,0.559404344,5,-0.8,0.2,4,,,0,-0.548344616,0.126351474,9,2,TRUE,-,-1,0.396638633
ENSMUSG00000025862-P,"L-Lysine, ethyl ester ",-0.353553391,0.559404344,5,-0.4,0.6,4,,,0,-0.478713554,0.192344301,9,2,TRUE,-,-1,0.457790068
ENSMUSG00000024800-P,"L-Lysine, ethyl ester ",0.707106781,0.181690114,5,0.2,0.8,4,,,0,0.191485422,0.621632737,9,2,TRUE,+,1,0.759844948
