cpx_gene,pls_metabolite,edge_dir
ENSMUSG00000034768-P,Hexanoylglycine,1
ENSMUSG00000032050-P,Hexanoylglycine,-1
ENSMUSG00000027598-P,Hexanoylglycine,-1
ENSMUSG00000060227-P,Hexanoylglycine,-1
ENSMUSG00000024191-P,Hexanoylglycine,1
ENSMUSG00000026509-P,Hexanoylglycine,1
ENSMUSG00000035762-P,Hexanoylglycine,-1
ENSMUSG00000087083-P,Hexanoylglycine,-1
ENSMUSG00000023064-P,Hexanoylglycine,-1
ENSMUSG00000037221-P,Hexanoylglycine,-1
ENSMUSG00000006005-P,Hexanoylglycine,-1
ENSMUSG00000037646-P,Hexanoylglycine,-1
ENSMUSG00000049571-P,Hexanoylglycine,-1
ENSMUSG00000018983-P,Hexanoylglycine,1
ENSMUSG00000024870-P,Hexanoylglycine,1
ENSMUSG00000043487-P,Hexanoylglycine,-1
ENSMUSG00000024947-P,Hexanoylglycine,1
ENSMUSG00000025478-P,Hexanoylglycine,1
ENSMUSG00000028032-P,Hexanoylglycine,1
ENSMUSG00000075704-P,Hexanoylglycine,1
ENSMUSG00000064246-P,Hexanoylglycine,1
ENSMUSG00000042686-P,Hexanoylglycine,-1
ENSMUSG00000030088-P,Hexanoylglycine,1
ENSMUSG00000058351-P,Hexanoylglycine,1
ENSMUSG00000007739-P,Hexanoylglycine,1
ENSMUSG00000031590-P,Hexanoylglycine,-1
ENSMUSG00000028863-P,Hexanoylglycine,1
ENSMUSG00000054720-P,Hexanoylglycine,-1
ENSMUSG00000031922-P,Hexanoylglycine,-1
ENSMUSG00000054717-P,Hexanoylglycine,-1
ENSMUSG00000026895-P,Hexanoylglycine,1
ENSMUSG00000022141-P,Hexanoylglycine,-1
ENSMUSG00000024002-P,Hexanoylglycine,-1
ENSMUSG00000048874-P,Hexanoylglycine,-1
ENSMUSG00000066357-P,Hexanoylglycine,-1
ENSMUSG00000105729-P,Hexanoylglycine,1
ENSMUSG00000041570-P,Hexanoylglycine,-1
ENSMUSG00000045930-P,Hexanoylglycine,1
ENSMUSG00000023960-P,Hexanoylglycine,1
ENSMUSG00000056735-P,Hexanoylglycine,-1
ENSMUSG00000012422-P,Hexanoylglycine,1
ENSMUSG00000028890-P,Hexanoylglycine,-1
ENSMUSG00000020227-P,Hexanoylglycine,1
ENSMUSG00000051435-P,Hexanoylglycine,-1
ENSMUSG00000070527-P,Hexanoylglycine,-1
ENSMUSG00000031198-P,Hexanoylglycine,-1
ENSMUSG00000030403-P,Hexanoylglycine,1
ENSMUSG00000023931-P,Hexanoylglycine,-1
ENSMUSG00000089875-P,Hexanoylglycine,-1
ENSMUSG00000038390-P,Hexanoylglycine,-1
ENSMUSG00000002748-P,Hexanoylglycine,-1
ENSMUSG00000085890-P,Hexanoylglycine,-1
ENSMUSG00000009076-P,Hexanoylglycine,-1
ENSMUSG00000020491-P,Hexanoylglycine,1
ENSMUSG00000028053-P,Hexanoylglycine,-1
ENSMUSG00000017286-P,Hexanoylglycine,1
ENSMUSG00000086851-P,Hexanoylglycine,-1
ENSMUSG00000056999-P,Hexanoylglycine,1
ENSMUSG00000003190-P,Hexanoylglycine,1
ENSMUSG00000098098-P,Hexanoylglycine,1
ENSMUSG00000037110-P,Hexanoylglycine,1
ENSMUSG00000006281-P,Hexanoylglycine,1
ENSMUSG00000030677-P,Hexanoylglycine,-1
ENSMUSG00000025789-P,Hexanoylglycine,-1
ENSMUSG00000025894-P,Hexanoylglycine,1
ENSMUSG00000030201-P,Hexanoylglycine,-1
ENSMUSG00000033068-P,Hexanoylglycine,-1
ENSMUSG00000016018-P,Hexanoylglycine,1
ENSMUSG00000074994-P,Hexanoylglycine,-1
ENSMUSG00000032560-P,Hexanoylglycine,-1
ENSMUSG00000022439-P,Hexanoylglycine,-1
ENSMUSG00000043241-P,Hexanoylglycine,-1
ENSMUSG00000015748-P,Hexanoylglycine,1
ENSMUSG00000020380-P,Hexanoylglycine,-1
ENSMUSG00000039145-P,Hexanoylglycine,-1
ENSMUSG00000015363-P,Hexanoylglycine,1
ENSMUSG00000027680-P,Hexanoylglycine,-1
ENSMUSG00000045284-P,Hexanoylglycine,1
ENSMUSG00000043614-P,Hexanoylglycine,-1
ENSMUSG00000033021-P,Hexanoylglycine,1
ENSMUSG00000067148-P,Hexanoylglycine,1
ENSMUSG00000006800-P,Hexanoylglycine,1
ENSMUSG00000039899-P,Hexanoylglycine,1
ENSMUSG00000038884-P,Hexanoylglycine,1
ENSMUSG00000063801-P,Hexanoylglycine,1
ENSMUSG00000059456-P,Hexanoylglycine,-1
ENSMUSG00000036202-P,Hexanoylglycine,-1
ENSMUSG00000043411-P,Hexanoylglycine,1
ENSMUSG00000030611-P,Hexanoylglycine,1
ENSMUSG00000042659-P,Hexanoylglycine,-1
ENSMUSG00000019647-P,Hexanoylglycine,-1
ENSMUSG00000021709-P,Hexanoylglycine,1
ENSMUSG00000086769-P,Hexanoylglycine,-1
ENSMUSG00000046806-P,Hexanoylglycine,-1
ENSMUSG00000040661-P,Hexanoylglycine,-1
ENSMUSG00000028967-P,Hexanoylglycine,1
ENSMUSG00000031513-P,Hexanoylglycine,1
ENSMUSG00000022751-P,Hexanoylglycine,1
ENSMUSG00000072662-P,Hexanoylglycine,-1
ENSMUSG00000040483-P,Hexanoylglycine,1
ENSMUSG00000032602-P,Hexanoylglycine,-1
ENSMUSG00000019971-P,Hexanoylglycine,-1
ENSMUSG00000031256-P,Hexanoylglycine,-1
ENSMUSG00000022568-P,Hexanoylglycine,1
ENSMUSG00000024548-P,Hexanoylglycine,-1
ENSMUSG00000022010-P,Hexanoylglycine,1
ENSMUSG00000003949-P,Hexanoylglycine,-1
ENSMUSG00000085184-P,Hexanoylglycine,-1
ENSMUSG00000004263-P,Hexanoylglycine,-1
ENSMUSG00000000127-P,Hexanoylglycine,-1
ENSMUSG00000028811-P,Hexanoylglycine,-1
ENSMUSG00000025104-P,Hexanoylglycine,-1
ENSMUSG00000078201-P,Hexanoylglycine,-1
ENSMUSG00000022629-P,Hexanoylglycine,-1
ENSMUSG00000033792-P,Hexanoylglycine,1
ENSMUSG00000071369-P,Hexanoylglycine,-1
ENSMUSG00000051579-P,Hexanoylglycine,-1
ENSMUSG00000032307-P,Hexanoylglycine,-1
ENSMUSG00000062866-P,Hexanoylglycine,-1
ENSMUSG00000005699-P,Hexanoylglycine,-1
ENSMUSG00000071652-P,Hexanoylglycine,-1
ENSMUSG00000019933-P,Hexanoylglycine,1
ENSMUSG00000020219-P,Hexanoylglycine,1
ENSMUSG00000052837-P,Hexanoylglycine,1
ENSMUSG00000035173-P,Hexanoylglycine,-1
ENSMUSG00000038780-P,Hexanoylglycine,-1
ENSMUSG00000026113-P,Hexanoylglycine,1
ENSMUSG00000009013-P,Hexanoylglycine,1
ENSMUSG00000027646-P,Hexanoylglycine,1
ENSMUSG00000025231-P,Hexanoylglycine,-1
ENSMUSG00000020330-P,Hexanoylglycine,1
ENSMUSG00000019088-P,Hexanoylglycine,1
ENSMUSG00000055022-P,Hexanoylglycine,-1
ENSMUSG00000045098-P,Hexanoylglycine,1
ENSMUSG00000021000-P,Hexanoylglycine,-1
ENSMUSG00000060279-P,Hexanoylglycine,-1
ENSMUSG00000021583-P,Hexanoylglycine,-1
ENSMUSG00000029265-P,Hexanoylglycine,-1
ENSMUSG00000036087-P,Hexanoylglycine,-1
ENSMUSG00000042626-P,Hippuric acid,-1
ENSMUSG00000024425-P,Hippuric acid,1
ENSMUSG00000051343-P,Hippuric acid,1
ENSMUSG00000033900-P,Hippuric acid,-1
ENSMUSG00000041936-P,Hippuric acid,-1
ENSMUSG00000026803-P,Hippuric acid,-1
ENSMUSG00000027536-P,Hippuric acid,-1
ENSMUSG00000042118-P,Hippuric acid,-1
ENSMUSG00000094002-P,Hippuric acid,-1
ENSMUSG00000025477-P,Hippuric acid,1
ENSMUSG00000036371-P,Hippuric acid,-1
ENSMUSG00000094595-P,Hippuric acid,1
ENSMUSG00000041126-P,Hippuric acid,1
ENSMUSG00000035295-P,Hippuric acid,1
ENSMUSG00000057421-P,Hippuric acid,1
ENSMUSG00000015112-P,Hippuric acid,-1
ENSMUSG00000024081-P,Hippuric acid,-1
ENSMUSG00000030094-P,Hippuric acid,-1
ENSMUSG00000034647-P,Hippuric acid,-1
ENSMUSG00000061533-P,Hippuric acid,-1
ENSMUSG00000028655-P,Hippuric acid,-1
ENSMUSG00000106032-P,Hippuric acid,-1
ENSMUSG00000026603-P,Hippuric acid,1
ENSMUSG00000005514-P,Hippuric acid,-1
ENSMUSG00000033808-P,Hippuric acid,-1
ENSMUSG00000070705-P,Hippuric acid,1
ENSMUSG00000024805-P,Hippuric acid,-1
ENSMUSG00000029198-P,Hippuric acid,1
ENSMUSG00000032482-P,Hippuric acid,1
ENSMUSG00000036501-P,Hippuric acid,-1
ENSMUSG00000003344-P,Hippuric acid,1
ENSMUSG00000037608-P,Hippuric acid,-1
ENSMUSG00000019907-P,Hippuric acid,-1
ENSMUSG00000025410-P,Hippuric acid,1
ENSMUSG00000083899-P,Hippuric acid,-1
ENSMUSG00000045100-P,Hippuric acid,-1
ENSMUSG00000031010-P,Hippuric acid,-1
ENSMUSG00000044296-P,Hippuric acid,-1
ENSMUSG00000032633-P,Hippuric acid,1
ENSMUSG00000022283-P,Hippuric acid,-1
ENSMUSG00000021693-P,Hippuric acid,-1
ENSMUSG00000086825-P,Hippuric acid,-1
ENSMUSG00000041134-P,Hippuric acid,-1
ENSMUSG00000102142-P,Hippuric acid,-1
ENSMUSG00000050822-P,Hippuric acid,1
ENSMUSG00000023092-P,Hippuric acid,1
ENSMUSG00000028772-P,Hippuric acid,1
ENSMUSG00000024921-P,Hippuric acid,-1
ENSMUSG00000024181-P,Hippuric acid,1
ENSMUSG00000020496-P,Hippuric acid,1
ENSMUSG00000030008-P,Hippuric acid,1
ENSMUSG00000038644-P,Hippuric acid,-1
ENSMUSG00000038836-P,Hippuric acid,1
ENSMUSG00000064345-P,Hippuric acid,-1
ENSMUSG00000029623-P,Hippuric acid,-1
ENSMUSG00000030691-P,Hippuric acid,-1
ENSMUSG00000024290-P,Hippuric acid,-1
ENSMUSG00000032555-P,Hippuric acid,1
ENSMUSG00000035640-P,Hippuric acid,1
ENSMUSG00000008140-P,Hippuric acid,1
ENSMUSG00000035011-P,Hippuric acid,-1
ENSMUSG00000036499-P,Hippuric acid,-1
ENSMUSG00000055150-P,Hippuric acid,1
ENSMUSG00000021244-P,Hippuric acid,-1
ENSMUSG00000036641-P,Hippuric acid,-1
ENSMUSG00000072772-P,Hippuric acid,1
ENSMUSG00000037664-P,Hippuric acid,-1
ENSMUSG00000024335-P,Hippuric acid,1
ENSMUSG00000024491-P,Hippuric acid,-1
ENSMUSG00000055044-P,Hippuric acid,-1
ENSMUSG00000053012-P,Hippuric acid,-1
ENSMUSG00000029291-P,Hippuric acid,-1
ENSMUSG00000026687-P,Hippuric acid,-1
ENSMUSG00000102687-P,Hippuric acid,-1
ENSMUSG00000071180-P,Hippuric acid,-1
ENSMUSG00000020477-P,Hippuric acid,1
ENSMUSG00000103657-P,Hippuric acid,-1
ENSMUSG00000020248-P,Hippuric acid,-1
ENSMUSG00000021482-P,Hippuric acid,-1
ENSMUSG00000097626-P,Hippuric acid,-1
ENSMUSG00000031583-P,Hippuric acid,-1
ENSMUSG00000044317-P,Hippuric acid,-1
ENSMUSG00000001441-P,Hippuric acid,-1
ENSMUSG00000031157-P,Hippuric acid,1
ENSMUSG00000039943-P,Hippuric acid,-1
ENSMUSG00000035152-P,Hippuric acid,-1
ENSMUSG00000053749-P,Hippuric acid,-1
ENSMUSG00000021215-P,Hippuric acid,-1
ENSMUSG00000031112-P,Hippuric acid,-1
ENSMUSG00000030265-P,Hippuric acid,-1
ENSMUSG00000028383-P,Hippuric acid,1
ENSMUSG00000020752-P,Hippuric acid,1
ENSMUSG00000031147-P,Hippuric acid,1
ENSMUSG00000028030-P,Hippuric acid,-1
ENSMUSG00000028484-P,Hippuric acid,-1
ENSMUSG00000070319-P,Hippuric acid,1
ENSMUSG00000030217-P,Hippuric acid,1
ENSMUSG00000022085-P,Hippuric acid,-1
ENSMUSG00000030268-P,Hippuric acid,1
ENSMUSG00000031967-P,Hippuric acid,-1
ENSMUSG00000048106-P,Hippuric acid,-1
ENSMUSG00000032740-P,Hippuric acid,-1
ENSMUSG00000028701-P,Hippuric acid,-1
ENSMUSG00000003360-P,Hippuric acid,-1
ENSMUSG00000033453-P,Hippuric acid,-1
ENSMUSG00000048118-P,Hippuric acid,-1
ENSMUSG00000049744-P,Hippuric acid,1
ENSMUSG00000070544-P,Hippuric acid,-1
ENSMUSG00000040612-P,Hippuric acid,-1
ENSMUSG00000067795-P,Hippuric acid,-1
ENSMUSG00000005575-P,Hippuric acid,1
ENSMUSG00000032050-P,Hippuric acid,-1
ENSMUSG00000028051-P,Hippuric acid,1
ENSMUSG00000047547-P,Hippuric acid,1
ENSMUSG00000026509-P,Hippuric acid,1
ENSMUSG00000035762-P,Hippuric acid,-1
ENSMUSG00000039715-P,Hippuric acid,1
ENSMUSG00000030554-P,Hippuric acid,-1
ENSMUSG00000006005-P,Hippuric acid,-1
ENSMUSG00000040167-P,Hippuric acid,-1
ENSMUSG00000043487-P,Hippuric acid,1
ENSMUSG00000024947-P,Hippuric acid,1
ENSMUSG00000022426-P,Hippuric acid,1
ENSMUSG00000031590-P,Hippuric acid,-1
ENSMUSG00000039194-P,Hippuric acid,-1
ENSMUSG00000054720-P,Hippuric acid,-1
ENSMUSG00000031922-P,Hippuric acid,-1
ENSMUSG00000045094-P,Hippuric acid,-1
ENSMUSG00000006476-P,Hippuric acid,1
ENSMUSG00000066357-P,Hippuric acid,-1
ENSMUSG00000023960-P,Hippuric acid,1
ENSMUSG00000028890-P,Hippuric acid,-1
ENSMUSG00000042129-P,Hippuric acid,-1
ENSMUSG00000051435-P,Hippuric acid,-1
ENSMUSG00000030403-P,Hippuric acid,1
ENSMUSG00000009076-P,Hippuric acid,-1
ENSMUSG00000018570-P,Hippuric acid,-1
ENSMUSG00000086851-P,Hippuric acid,-1
ENSMUSG00000102101-P,Hippuric acid,1
ENSMUSG00000003190-P,Hippuric acid,1
ENSMUSG00000037110-P,Hippuric acid,-1
ENSMUSG00000027770-P,Hippuric acid,1
ENSMUSG00000030801-P,Hippuric acid,1
ENSMUSG00000038324-P,Hippuric acid,1
ENSMUSG00000015748-P,Hippuric acid,1
ENSMUSG00000020380-P,Hippuric acid,-1
ENSMUSG00000027680-P,Hippuric acid,-1
ENSMUSG00000033054-P,Hippuric acid,1
ENSMUSG00000024873-P,Hippuric acid,-1
ENSMUSG00000067148-P,Hippuric acid,1
ENSMUSG00000038884-P,Hippuric acid,1
ENSMUSG00000035692-P,Hippuric acid,-1
ENSMUSG00000036202-P,Hippuric acid,-1
ENSMUSG00000017670-P,Hippuric acid,1
ENSMUSG00000086769-P,Hippuric acid,-1
ENSMUSG00000042745-P,Hippuric acid,1
ENSMUSG00000040483-P,Hippuric acid,1
ENSMUSG00000019971-P,Hippuric acid,-1
ENSMUSG00000070643-P,Hippuric acid,-1
ENSMUSG00000057440-P,Hippuric acid,-1
ENSMUSG00000066595-P,Hippuric acid,-1
ENSMUSG00000046714-P,Hippuric acid,1
ENSMUSG00000021929-P,Hippuric acid,-1
ENSMUSG00000074480-P,Hippuric acid,-1
ENSMUSG00000000127-P,Hippuric acid,-1
ENSMUSG00000028811-P,Hippuric acid,1
ENSMUSG00000033792-P,Hippuric acid,1
ENSMUSG00000020219-P,Hippuric acid,1
ENSMUSG00000035173-P,Hippuric acid,-1
ENSMUSG00000090247-P,Hippuric acid,1
ENSMUSG00000026315-P,Hippuric acid,1
ENSMUSG00000024976-P,Hippuric acid,-1
ENSMUSG00000003199-P,Hippuric acid,-1
ENSMUSG00000042699-P,Hippuric acid,1
ENSMUSG00000021000-P,Hippuric acid,-1
ENSMUSG00000060279-P,Hippuric acid,-1
ENSMUSG00000029265-P,Hippuric acid,-1
ENSMUSG00000036087-P,Hippuric acid,-1
ENSMUSG00000044617-P,Hippuric acid,-1
ENSMUSG00000054484-P,Hydantoic acid,-1
ENSMUSG00000024425-P,Hydantoic acid,-1
ENSMUSG00000025979-P,Hydantoic acid,-1
ENSMUSG00000035443-P,Hydantoic acid,-1
ENSMUSG00000028991-P,Hydantoic acid,-1
ENSMUSG00000036948-P,Hydantoic acid,-1
ENSMUSG00000049670-P,Hydantoic acid,-1
ENSMUSG00000044224-P,Hydantoic acid,1
ENSMUSG00000071072-P,Hydantoic acid,1
ENSMUSG00000021243-P,Hydantoic acid,1
ENSMUSG00000026803-P,Hydantoic acid,1
ENSMUSG00000036188-P,Hydantoic acid,-1
ENSMUSG00000068284-P,Hydantoic acid,1
ENSMUSG00000033237-P,Hydantoic acid,1
ENSMUSG00000063894-P,Hydantoic acid,1
ENSMUSG00000027536-P,Hydantoic acid,-1
ENSMUSG00000069727-P,Hydantoic acid,1
ENSMUSG00000031916-P,Hydantoic acid,-1
ENSMUSG00000025477-P,Hydantoic acid,1
ENSMUSG00000036371-P,Hydantoic acid,1
ENSMUSG00000034064-P,Hydantoic acid,-1
ENSMUSG00000004591-P,Hydantoic acid,1
ENSMUSG00000035295-P,Hydantoic acid,1
ENSMUSG00000085558-P,Hydantoic acid,1
ENSMUSG00000042426-P,Hydantoic acid,-1
ENSMUSG00000105382-P,Hydantoic acid,1
ENSMUSG00000024081-P,Hydantoic acid,1
ENSMUSG00000003184-P,Hydantoic acid,1
ENSMUSG00000005469-P,Hydantoic acid,-1
ENSMUSG00000030094-P,Hydantoic acid,-1
ENSMUSG00000024941-P,Hydantoic acid,-1
ENSMUSG00000049295-P,Hydantoic acid,-1
ENSMUSG00000046711-P,Hydantoic acid,-1
ENSMUSG00000034647-P,Hydantoic acid,1
ENSMUSG00000026273-P,Hydantoic acid,-1
ENSMUSG00000020308-P,Hydantoic acid,1
ENSMUSG00000050910-P,Hydantoic acid,-1
ENSMUSG00000061533-P,Hydantoic acid,1
ENSMUSG00000058756-P,Hydantoic acid,-1
ENSMUSG00000106032-P,Hydantoic acid,-1
ENSMUSG00000086610-P,Hydantoic acid,-1
ENSMUSG00000021903-P,Hydantoic acid,-1
ENSMUSG00000037262-P,Hydantoic acid,1
ENSMUSG00000026603-P,Hydantoic acid,-1
ENSMUSG00000005514-P,Hydantoic acid,1
ENSMUSG00000047146-P,Hydantoic acid,1
ENSMUSG00000031511-P,Hydantoic acid,1
ENSMUSG00000029198-P,Hydantoic acid,-1
ENSMUSG00000032482-P,Hydantoic acid,-1
ENSMUSG00000021288-P,Hydantoic acid,1
ENSMUSG00000024151-P,Hydantoic acid,-1
ENSMUSG00000030591-P,Hydantoic acid,-1
ENSMUSG00000028959-P,Hydantoic acid,-1
ENSMUSG00000025474-P,Hydantoic acid,1
ENSMUSG00000005580-P,Hydantoic acid,1
ENSMUSG00000036501-P,Hydantoic acid,1
ENSMUSG00000037608-P,Hydantoic acid,1
ENSMUSG00000003527-P,Hydantoic acid,-1
ENSMUSG00000019907-P,Hydantoic acid,1
ENSMUSG00000092417-P,Hydantoic acid,1
ENSMUSG00000025934-P,Hydantoic acid,1
ENSMUSG00000026520-P,Hydantoic acid,-1
ENSMUSG00000083899-P,Hydantoic acid,1
ENSMUSG00000030879-P,Hydantoic acid,-1
ENSMUSG00000021585-P,Hydantoic acid,1
ENSMUSG00000056215-P,Hydantoic acid,1
ENSMUSG00000001964-P,Hydantoic acid,-1
ENSMUSG00000057367-P,Hydantoic acid,1
ENSMUSG00000031010-P,Hydantoic acid,1
ENSMUSG00000015839-P,Hydantoic acid,1
ENSMUSG00000044296-P,Hydantoic acid,-1
ENSMUSG00000032724-P,Hydantoic acid,1
ENSMUSG00000023236-P,Hydantoic acid,-1
ENSMUSG00000030862-P,Hydantoic acid,-1
ENSMUSG00000035505-P,Hydantoic acid,-1
ENSMUSG00000022283-P,Hydantoic acid,1
ENSMUSG00000036718-P,Hydantoic acid,1
ENSMUSG00000086825-P,Hydantoic acid,1
ENSMUSG00000041134-P,Hydantoic acid,1
ENSMUSG00000049624-P,Hydantoic acid,1
ENSMUSG00000102142-P,Hydantoic acid,1
ENSMUSG00000024170-P,Hydantoic acid,1
ENSMUSG00000030058-P,Hydantoic acid,-1
ENSMUSG00000062421-P,Hydantoic acid,-1
ENSMUSG00000028772-P,Hydantoic acid,1
ENSMUSG00000035133-P,Hydantoic acid,1
ENSMUSG00000039275-P,Hydantoic acid,-1
ENSMUSG00000013858-P,Hydantoic acid,-1
ENSMUSG00000020777-P,Hydantoic acid,-1
ENSMUSG00000024150-P,Hydantoic acid,-1
ENSMUSG00000043467-P,Hydantoic acid,1
ENSMUSG00000024921-P,Hydantoic acid,1
ENSMUSG00000030016-P,Hydantoic acid,1
ENSMUSG00000056531-P,Hydantoic acid,1
ENSMUSG00000050493-P,Hydantoic acid,1
ENSMUSG00000032615-P,Hydantoic acid,1
ENSMUSG00000035873-P,Hydantoic acid,1
ENSMUSG00000020496-P,Hydantoic acid,-1
ENSMUSG00000030008-P,Hydantoic acid,1
ENSMUSG00000022711-P,Hydantoic acid,1
ENSMUSG00000038644-P,Hydantoic acid,-1
ENSMUSG00000062937-P,Hydantoic acid,-1
ENSMUSG00000004040-P,Hydantoic acid,1
ENSMUSG00000018372-P,Hydantoic acid,1
ENSMUSG00000024740-P,Hydantoic acid,-1
ENSMUSG00000038836-P,Hydantoic acid,-1
ENSMUSG00000006777-P,Hydantoic acid,-1
ENSMUSG00000036819-P,Hydantoic acid,-1
ENSMUSG00000024290-P,Hydantoic acid,1
ENSMUSG00000017548-P,Hydantoic acid,1
ENSMUSG00000029178-P,Hydantoic acid,1
ENSMUSG00000035640-P,Hydantoic acid,1
ENSMUSG00000041438-P,Hydantoic acid,1
ENSMUSG00000030703-P,Hydantoic acid,1
ENSMUSG00000008140-P,Hydantoic acid,-1
ENSMUSG00000035011-P,Hydantoic acid,1
ENSMUSG00000028826-P,Hydantoic acid,1
ENSMUSG00000036499-P,Hydantoic acid,1
ENSMUSG00000000305-P,Hydantoic acid,1
ENSMUSG00000021431-P,Hydantoic acid,1
ENSMUSG00000047264-P,Hydantoic acid,-1
ENSMUSG00000036478-P,Hydantoic acid,1
ENSMUSG00000039323-P,Hydantoic acid,-1
ENSMUSG00000030979-P,Hydantoic acid,1
ENSMUSG00000020608-P,Hydantoic acid,1
ENSMUSG00000055150-P,Hydantoic acid,-1
ENSMUSG00000022941-P,Hydantoic acid,1
ENSMUSG00000021244-P,Hydantoic acid,1
ENSMUSG00000023030-P,Hydantoic acid,-1
ENSMUSG00000026784-P,Hydantoic acid,-1
ENSMUSG00000036641-P,Hydantoic acid,1
ENSMUSG00000072772-P,Hydantoic acid,-1
ENSMUSG00000033487-P,Hydantoic acid,1
ENSMUSG00000096971-P,Hydantoic acid,1
ENSMUSG00000106365-P,Hydantoic acid,1
ENSMUSG00000051074-P,Hydantoic acid,1
ENSMUSG00000032372-P,Hydantoic acid,1
ENSMUSG00000032009-P,Hydantoic acid,-1
ENSMUSG00000005131-P,Hydantoic acid,1
ENSMUSG00000043639-P,Hydantoic acid,-1
ENSMUSG00000058492-P,Hydantoic acid,-1
ENSMUSG00000020080-P,Hydantoic acid,-1
ENSMUSG00000040701-P,Hydantoic acid,1
ENSMUSG00000041408-P,Hydantoic acid,1
ENSMUSG00000026687-P,Hydantoic acid,-1
ENSMUSG00000027706-P,Hydantoic acid,1
ENSMUSG00000064294-P,Hydantoic acid,1
ENSMUSG00000020477-P,Hydantoic acid,-1
ENSMUSG00000020248-P,Hydantoic acid,1
ENSMUSG00000087640-P,Hydantoic acid,-1
ENSMUSG00000020135-P,Hydantoic acid,-1
ENSMUSG00000031657-P,Hydantoic acid,1
ENSMUSG00000046947-P,Hydantoic acid,1
ENSMUSG00000034930-P,Hydantoic acid,-1
ENSMUSG00000022561-P,Hydantoic acid,1
ENSMUSG00000044317-P,Hydantoic acid,-1
ENSMUSG00000001441-P,Hydantoic acid,1
ENSMUSG00000037742-P,Hydantoic acid,-1
ENSMUSG00000021886-P,Hydantoic acid,1
ENSMUSG00000031157-P,Hydantoic acid,1
ENSMUSG00000046351-P,Hydantoic acid,1
ENSMUSG00000042349-P,Hydantoic acid,-1
ENSMUSG00000039943-P,Hydantoic acid,1
ENSMUSG00000056598-P,Hydantoic acid,1
ENSMUSG00000037736-P,Hydantoic acid,1
ENSMUSG00000004098-P,Hydantoic acid,1
ENSMUSG00000100075-P,Hydantoic acid,1
ENSMUSG00000031918-P,Hydantoic acid,-1
ENSMUSG00000035152-P,Hydantoic acid,1
ENSMUSG00000078485-P,Hydantoic acid,1
ENSMUSG00000021686-P,Hydantoic acid,1
ENSMUSG00000044134-P,Hydantoic acid,1
ENSMUSG00000029684-P,Hydantoic acid,1
ENSMUSG00000022812-P,Hydantoic acid,1
ENSMUSG00000053749-P,Hydantoic acid,-1
ENSMUSG00000034863-P,Hydantoic acid,1
ENSMUSG00000068762-P,Hydantoic acid,-1
ENSMUSG00000068335-P,Hydantoic acid,-1
ENSMUSG00000085197-P,Hydantoic acid,1
ENSMUSG00000091007-P,Hydantoic acid,-1
ENSMUSG00000031112-P,Hydantoic acid,-1
ENSMUSG00000032018-P,Hydantoic acid,1
ENSMUSG00000054364-P,Hydantoic acid,1
ENSMUSG00000030265-P,Hydantoic acid,1
ENSMUSG00000052566-P,Hydantoic acid,1
ENSMUSG00000028383-P,Hydantoic acid,-1
ENSMUSG00000021481-P,Hydantoic acid,-1
ENSMUSG00000020752-P,Hydantoic acid,-1
ENSMUSG00000031147-P,Hydantoic acid,-1
ENSMUSG00000066113-P,Hydantoic acid,1
ENSMUSG00000042797-P,Hydantoic acid,1
ENSMUSG00000028484-P,Hydantoic acid,1
ENSMUSG00000021676-P,Hydantoic acid,1
ENSMUSG00000070319-P,Hydantoic acid,-1
ENSMUSG00000007476-P,Hydantoic acid,-1
ENSMUSG00000041308-P,Hydantoic acid,1
ENSMUSG00000034579-P,Hydantoic acid,-1
ENSMUSG00000065799-P,Hydantoic acid,1
ENSMUSG00000105970-P,Hydantoic acid,1
ENSMUSG00000021904-P,Hydantoic acid,1
ENSMUSG00000105607-P,Hydantoic acid,1
ENSMUSG00000033502-P,Hydantoic acid,1
ENSMUSG00000090877-P,Hydantoic acid,1
ENSMUSG00000044813-P,Hydantoic acid,-1
ENSMUSG00000028977-P,Hydantoic acid,1
ENSMUSG00000090110-P,Hydantoic acid,1
ENSMUSG00000026563-P,Hydantoic acid,1
ENSMUSG00000067928-P,Hydantoic acid,1
ENSMUSG00000047181-P,Hydantoic acid,-1
ENSMUSG00000038880-P,Hydantoic acid,-1
ENSMUSG00000034786-P,Hydantoic acid,1
ENSMUSG00000032740-P,Hydantoic acid,1
ENSMUSG00000041720-P,Hydantoic acid,-1
ENSMUSG00000040761-P,Hydantoic acid,1
ENSMUSG00000085207-P,Hydantoic acid,-1
ENSMUSG00000024190-P,Hydantoic acid,1
ENSMUSG00000033453-P,Hydantoic acid,1
ENSMUSG00000048118-P,Hydantoic acid,1
ENSMUSG00000020444-P,Hydantoic acid,-1
ENSMUSG00000048175-P,Hydantoic acid,-1
ENSMUSG00000071253-P,Hydantoic acid,-1
ENSMUSG00000070544-P,Hydantoic acid,1
ENSMUSG00000039157-P,Hydantoic acid,-1
ENSMUSG00000052534-P,Hydantoic acid,1
ENSMUSG00000021010-P,Hydantoic acid,1
ENSMUSG00000004285-P,Hydantoic acid,-1
ENSMUSG00000044927-P,Hydantoic acid,-1
ENSMUSG00000005575-P,Hydantoic acid,1
ENSMUSG00000032050-P,Hydantoic acid,1
ENSMUSG00000050856-P,Hydantoic acid,-1
ENSMUSG00000024576-P,Hydantoic acid,1
