NAME,DSS_73_090224,DSS_76_090224,DSS_B896_090224,DSS_T0.7_090224,DSS_T0.8_090224
,DSS_T0,DSS_T0,DSS_T0,DSS_T0,DSS_T0
"l-Leucine, n-butoxycarbonyl-N-methyl-, hexadecyl ester",31.20318549983492,31.479689073247883,30.948056961713473,0.0,32.65674475177067
L-Lysine,24.157151462121416,24.203492195550723,24.22795526601907,23.147678907559268,23.61979357018168
L-Norleucine,0.0,0.0,28.211182694086304,0.0,0.0
"l-Norvaline, n-propargyloxycarbonyl-, isohexyl ester",27.76297464654512,28.59205093246364,28.755124756288797,0.0,29.186644642695878
L-Ornithine,0.0,16.260235657462324,0.0,0.0,24.503446152922056
L-Pyroglutamic acid,23.989307566511123,0.0,0.0,0.0,20.8555829277951
L-Serine,0.0,0.0,0.0,0.0,19.871478146260763
L-Threonine,23.97562390935956,23.57459629313176,0.0,18.89398094140075,0.0
L-Tryptophan,16.809142672508546,14.016242784194889,13.232680905309095,14.347517569403136,14.149830472104691
L-Tyrosine,27.207801430473307,25.154245507793988,0.0,26.5701606064014,25.818667425090027
Luciferin,0.0,0.0,6.65712479178478,10.657109452697311,0.0
Lupinine,0.0,20.55503652281312,0.0,0.0,20.616241309521943
L-Valine,24.35821318326048,22.34251229009435,22.745644034775218,22.8137337580808,22.391924204670183
L-Val-L-Leu,31.387309674809988,0.0,0.0,0.0,0.0
Malic acid,23.783606385651744,21.850328703014718,21.971406917512205,21.005753146419245,20.67128755367849
Maltol,0.0,0.0,0.0,0.0,0.0
Methanesulfonic acid,25.40677749244185,23.805391366592275,22.39163273636122,23.199358220583637,20.36464072041525
Methyl lactate,17.510330102116047,17.759637959052295,17.916357043719888,17.206334947587433,18.159347846138044
Methylsuccinic acid,0.0,0.0,0.0,0.0,0.0
Methylthiouracil,25.39723482133662,23.473603748216945,21.905375183730893,22.27464124377662,20.969764385971345
Mevalonolactone,15.466448338676926,19.54873807548236,19.440036539704334,18.93771023058006,19.967648978283247
Monocaproin,27.90579706987109,27.216621543432556,26.762551297888344,26.68297467607128,0.0
m-Toluic acid,17.871153389920924,17.481280108289518,17.401256945554174,17.374421298850518,17.30527896856384
Myristic acid,21.206808397157477,20.504332695021862,20.496326430621355,20.188799834182934,20.82919216022116
"N,N-Dimethyl-2-aminoethanol",32.16636472801567,30.631125767093447,29.042288368825968,29.987545689105097,0.0
"N-[(3,4,5-Trimethoxyphenyl)methylidene]hydroxylamine",0.0,0.0,0.0,0.0,0.0
N-Acetylaminoethanol,30.324571798361998,31.12125763820264,31.077905244613117,30.766380565442528,31.42020668550597
N-Acetylaspartic acid,15.854912315605755,20.371861309806103,19.53891502705762,19.34171388422252,17.88569192507843
N-Acetyl-L-alanine,19.661806554470125,19.287782624013396,19.115465583514005,19.076775993098618,19.60858955477661
