node,BiBC
2-Propyl-1-pentanol-F,1308.6715966485383
"6-Aminocaproic acid, N-(tert.-butyldimethylsilyl)-F",2018.3307939845404
Butachlor ESA-F,5710.011878120227
L-Tryptophan-F,3825.3686920021337
Tetrahydro-solasodine triacetate-F,723.345386008982
"2,4,4'-Trihydroxybenzophenone-F",2733.971182199731
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole-F",869.0382537298079
"2,5-Dimethoxybenzonitrile-F",173.56945132240028
"Benzene, 1,4-dimethoxy-F",2236.420192234624
N-Acetyl-L-alanine-F,565.7915305415238
N-Methylacetamide-F,38.93048176461222
Suberic acid-F,574.8188400952338
Trimethylolpropane-F,379.54854731454105
Heptylamine-F,2044.2365018131593
Benzophenone-F,632.9354351811734
Glycine-F,3084.7718209981526
"2,5-Dimethoxybenzhydrazide-F",362.60454928665655
alpha-Hydroxyisobutyric acid-F,2082.1555290458964
Glycerol-F,3055.828860117447
N-Methyl-1-[(trimethylsilyl)oxy]-1-{4-[(trimethylsilyl)oxy]phenyl}propan-2-amine-F,0.0
"2,3-Dihydroxybutanoic acid-F",563.9999999999976
DL-Glyceraldehyde-F,7592.515939968555
"1-(1-Hydroxybutyl)-2,5-dimethoxybenzene-F",3117.2967035288593
2-Amino-4-methylbenzophenone-F,1086.882219795374
Butanedioic acid-F,610.7080324067285
Cholesterol-F,0.0
"Erythrono-1,4-lactone-F",1338.6999165098166
Hydracrylic acid-F,973.650590249015
Crotonic acid-F,1298.084752085887
Phenoxyethanol-F,1323.7206096636219
Uracil-F,1158.7278957403585
Lignoceric acid-F,303.18971262297055
Myristic acid-F,2682.7180622634423
"N,N-Dimethyl-2-aminoethanol-F",8501.26275797906
Dodecanoic acid-F,2678.6913430816167
"Oxymorphone, bis(trimethylsilyl) ether-F",1381.3178044740473
"(9H-fluoren-9-yl)methanol, O-methoxycarbonyl--F",2156.0600927592286
N-Acetylaspartic acid-F,387.004981953735
2-Ethylhexanoic acid-F,604.1722957853798
4-Aminobutanoic acid-F,44.31812613773614
2-Pyrrolidone-5-carboxylic acid-F,6207.348708275978
"Cyclopentaneacetic acid, 3-oxo-2-pentyl-, methyl ester-F",4448.2431362474545
Picolinic acid-F,2748.0177745490782
Propanoic acid-F,1336.1355958576007
3-Amino-5-methylisoxazole-F,6745.979325863313
Norephedrine-F,5936.041386101835
"2-Methylcyclohexanol, (Z)-F",1928.7102580074766
Cyclobutylamine-F,2647.780990886155
4-Oxohexanoic acid-F,0.0
"2,4-Di-tert-butylphenol-F",5060.854563632461
Butylmethylamine-F,0.0
"Benzaldehyde, 2,5-dimethoxy-F",348.16650860286103
"2-Methyl-1,3-butanediol-F",2292.8873076693885
2-(Methylamino)ethanol-F,87.23729804987795
Methyl lactate-F,2044.3219633208175
2-Hexanol-F,683.7663326624918
L-Glutamic acid-F,1819.351155392212
4-Methylvaleric acid-F,1127.9999999999611
Acetic acid-F,563.9999999999822
Sema4f-B,31.47263955004114
2410124H12Rik-B,170.4835069608757
Crnkl1-B,16.55718955945864
Tmem168-B,246.26834098963255
Smarcc1-B,2417.139716116405
Crebrf-B,77.33515505705428
Kif1b-B,137.47738923158076
Slc1a5-B,0.0
Btg3-B,563.9999999999891
Cse1l-B,2255.9999999999327
Ube2v2-B,0.0
Api5-B,1128.0000000000268
Tomm40-B,565.2923520923458
Cenpj-B,0.0
AU041133-B,121.96720176889558
Brinp2-B,563.9999999999886
Fam13a-B,0.0
Ripk4-B,563.9999999999858
Dchs2-B,0.0
Slc1a3-B,0.0
Mgat4c-B,563.9999999999893
Prkaca-B,1954.8113059590714
Ogdh-B,653.8587891462141
Emp2-B,2656.342129150989
Ankrd11-B,699.2416420669259
Rusc2-B,0.0
Cntln-B,820.2239331007042
Tubb3-B,121.05469932131348
Pfdn2-B,573.7551671089025
Pctp-B,0.0
Usp43-B,473.16656513501084
Rps18-B,1333.416250020907
Glul-B,2144.3230492612397
Ndufb11-B,1691.9999999996678
Rps29-B,561.4778170008757
Atp1a3-B,0.0
Mageh1-B,0.0
Ppp1r3c-B,0.0
Rps13-B,5397.480221071502
Zmynd10-B,0.0
Jrkl-B,569.7372153208994
Nkiras2-B,0.0
Baiap2-B,563.9999999999901
Hint3-B,0.0
Trpc4ap-B,564.6695384293979
Galnt15-B,1127.9999999999632
Mrln-B,0.0
Igsf11-B,563.9999999999941
Apc2-B,0.0
Batf3-B,564.0000000000283
Tmbim4-B,0.0
Strap-B,611.3893655930757
Myrip-B,5.001777545098208
Mpp7-B,0.0
Hs1bp3-B,112.55641727335367
Csnk1a1-B,4099.433953651154
Rnf144a-B,2255.9999999998454
Fermt1-B,563.9999999999905
Gpr139-B,563.9999999999905
Acly-B,328.40090528574467
Gcnt1-B,22.500995306081712
Tshr-B,0.0
Ing2-B,563.9999999999974
Adck1-B,9.010590012981961
Gm9905-B,0.0
Cdk20-B,472.31262964420216
Tspan14-B,516.1944913493958
Mrpl36-B,133.10917677511543
Dnajc14-B,19.258436764889122
Ktn1-B,890.5453687867885
Txlng-B,0.0
Ctnnal1-B,1713.9228570863888
Sntb2-B,2714.0228229776903
Ss18l2-B,2255.9999999998518
Prkcd-B,0.0
Gng14-B,564.0000000000032
Fyb1-B,1197.8195045338275
Mier3-B,1051.9717103027083
Gm37390-B,1412.1886469100732
Dgcr8-B,63.27119096752586
Coq5-B,2810.8847674662543
Ormdl1-B,1127.9999999999668
Gxylt2-B,1127.9999999999693
St6gal2-B,402.0015949671983
Ice2-B,9.29669397216703
Ppp2r2b-B,563.9999999999886
Rom1-B,0.0
Ybx3-B,450.1492599897593
Fuom-B,563.9999999999822
Cox7b2-B,0.0
Cd151-B,563.999999999993
Igdcc4-B,1127.9999999999632
Zfp804b-B,0.0
Iscu-B,635.1765205612222
Zdhhc15-B,28.156983634239783
Sec24c-B,89.37943049360227
Tdrp-B,29.075132579293992
Uevld-B,1691.9999999999532
Pantr1-B,20.388989783052985
Cnih3-B,0.0
Nalf1-B,1607.1429883987375
Fgf7-B,0.0
1700008J07Rik-B,704.7612617668676
Ndufb5-B,0.0
Rpl12-B,563.9999999999848
Kpna4-B,0.0
Smarca1-B,669.9684712491687
Cks1b-B,1.7
Fam78a-B,892.524748236507
Bdh2-B,1131.0502299500795
Rpl38-B,563.999999999963
Rdh11-B,18.084384983505462
Bend5-B,0.0
9330136K24Rik-B,563.9999999999691
Ccdc30-B,865.2297055637263
mt-Nd4-B,2276.782933066077
Nsun4-B,1691.9999999999845
Hspg2-B,241.17519299580516
Gm11942-B,1.1933191477611986
Nol9-B,0.0
Kifc3-B,564.0000000000019
Psmg3-B,429.48383548969633
Ogg1-B,376.76382214045
Vwa3a-B,0.0
Rps12-B,563.9999999999928
Thumpd1-B,563.9999999999906
Zfp866-B,0.0
Igf2bp2-B,1127.9999999998008
Smc1a-B,420.6954912712135
