ID,75.0,100.0,101.0,102.0,103.0,104.0,105.0,106.0,896.0,897.0,T0.5,T0.6,T0.7,T0.8,74.0,71.0,73.0,76.0,77.0
"Oxalic acid, allyl octyl ester-PLS",13.056286053722014,9.278074164718992,,,13.615944742446851,11.241440816702292,,13.056286053722014,,,,,15.910670785094178,,13.299524273064169,12.175815056761602,,10.447680353946373,
p-Hydroxydiisopropylbenzene-PLS,21.02163069756202,21.126766697686,17.098247966701216,20.31399972836029,16.578530185205423,19.316922041205537,,17.85878822242499,,,,,22.304325854433003,,17.178829941368328,20.641185112480407,20.50238442778713,20.76419171506649,21.126766697686
p-Toluic acid-PLS,7.771536565134165,10.22792834487666,7.771536565134165,10.381129023201009,10.103061377085483,7.933656850586039,,8.02407066862705,,,,,16.374401143967575,,8.329782236261716,8.29113811998227,13.959297643316775,14.271578499977084,14.97823834642548
Palmitelaidic acid-PLS,24.80567999358303,24.452431532790055,23.964464936739255,24.12766401979312,24.880157984044576,22.238687364641955,,24.60826210981605,,,,,26.262460645745197,,24.452431532790055,24.880157984044576,24.67075897659381,21.255272820313525,25.748435762924583
Palmitic Acid-PLS,20.9474612768701,20.641185112480407,22.962755382683,19.075534084186273,,20.130236493335563,,19.947868256457426,,,,,27.16552195329649,,,,24.53851433370664,25.114037128923517,23.43092108552893
Pantolactone-PLS,16.431876234325085,17.708997530181296,16.089133075322387,17.779869188780314,17.30319236244251,16.97862927670154,,16.33169470261963,,,,,19.51935503948417,,17.063095861813558,17.008970665400685,17.178829941368328,17.779869188780314,17.650336331738295
Pantothenic acid -PLS,22.41266987564392,22.438015312015015,,,13.7906352352548,20.69686745963743,,22.47089992503555,,,,,,,20.552792736355716,18.96000390404063,,,
Pentacosanoic acid-PLS,,,,12.692355587571395,,,,,,,,,14.52621186212083,,,,,,
Pentadecanoic acid-PLS,22.438015312015015,22.271197952885732,22.02643659484934,22.438015312015015,22.271197952885732,21.85387841375178,,22.238687364641955,,,,,23.636143457181088,,22.438015312015015,22.69162314545852,22.113886571235973,23.06461365193157,23.096526775142703
"Pentanedioic acid, 2-[(trimethylsilyl)oxy]--PLS",14.418295819480733,14.330881153188566,16.296694334772837,,16.255240167946024,15.691624370184298,,14.692377037768548,,,,,,,14.122295579382564,14.840453737584053,,,
"Pentanedioic acid, 2,4-bis[(trimethylsilyl)oxy]-PLS",5.783746064070977,8.228155816633913,6.985893041230985,,8.02407066862705,2.6975912378214906,,7.832200207475027,,,,,,,7.237424327298849,,,,
"Pentanedioic acid, 3-methyl-3-[(trimethylsilyl)oxy]--PLS",3.3126929426544227,,5.783746064070977,8.329782236261716,7.237424327298849,6.985893041230985,,6.146813626862924,,,,,,,4.355923871274419,3.6669809277740817,12.491917499468393,12.381396768644064,
Pentanoic acid-PLS,,17.37328371774847,17.540896818304443,18.400340891125907,,,,17.708997530181296,,,,,18.874713142102472,,,16.173385070385063,16.687578694623078,16.687578694623078,16.043041968173664
"Pentenoic acid, 4-[(trimethylsilyl)oxy]--PLS",10.581441847888094,13.157139364356086,10.22792834487666,12.572828378502546,12.038323619179486,10.447680353946373,,12.884525409862489,,,,,,,11.514267928236327,10.381129023201009,13.759165430465584,,14.376416116849263
Pentylone-PLS,35.693703954018424,33.78761740019219,35.693703954018424,33.78761740019219,31.324644050871903,33.78761740019219,,29.18307997664153,,,,,,,31.967927527746635,,26.199444423522287,27.057183565755455,33.16415523395508
Petroselinic acid-PLS,3.203071540108722,7.144664087019271,0.8501757442506239,,10.22792834487666,,,4.6400580355342065,,,,,14.97823834642548,,3.786797416114024,,,,
Phenanthridin-6-ol -PLS,26.88517410246148,28.640258399442175,26.88517410246148,29.18307997664153,27.256142839662328,25.956674308497803,,28.973383738125385,,,,,,,27.44710763589729,,27.35080930431848,,26.336013775913138
"Phenol, 3,5-bis(1,1-dimethylethyl)--PLS",17.467977900764005,18.21595138465398,15.21671253452135,18.681328317966347,18.3195577667795,17.13799735138752,,17.30319236244251,,,,,17.96954724507801,,17.444451693835916,17.756079080802138,16.255240167946024,15.910670785094178,18.589884782600464
Phenol-PLS,18.11054732760789,18.681328317966347,16.722343703115534,17.540896818304443,17.540896818304443,16.400864662611706,,17.540896818304443,,,,,19.10469240395353,,18.62320952703211,17.80327182263374,16.97862927670154,17.467977900764005,17.467977900764005
Phenoxyacetic acid-PLS,5.24052017936675,20.31399972836029,,,8.329782236261716,7.144664087019271,,,,,,,,,,9.372726265208788,,,
phenoxyethanol-PLS,17.240062989082038,21.647293340735764,17.13799735138752,18.18112051348329,22.364856598266663,17.063095861813558,,18.241505200446532,,,,,21.02163069756202,,17.511627210071026,17.921699223705524,19.25222919743205,20.21820514532033,19.49072841005828
Phenylalanine-PLS,30.030817434434844,,29.42215064965163,29.55723865351153,29.03771908795941,30.300874927423912,,28.86821948913465,,,,,30.457081396291464,,28.512285008123772,29.18307997664153,29.813278009547275,30.457081396291464,30.65717937450398
Phenylpropanolamine-PLS,,30.300874927423912,26.398894623670113,28.512285008123772,28.640258399442175,,,29.813278009547275,,,,,29.03771908795941,,28.02081495042844,26.398894623670113,,,
Phlorizin-PLS,,,,,,,,,,,,,,,,,14.06352481680266,14.162606010467892,14.895013095346137
Phloroglucinol-PLS,12.915434771845534,13.680695348833222,12.884525409862489,16.578530185205423,14.802107144740557,16.089133075322387,,13.586829175214987,,,,,,,13.900376578766428,11.720393544865026,16.089133075322387,17.708997530181296,16.793350431663708
Phosalone-PLS,,,,,,19.400573338613544,,,,,,,,,,,,,
Phthalazin-1-one-PLS,30.65717937450398,31.156755336957502,29.55723865351153,31.324644050871903,29.813278009547275,30.13788546866501,,30.891767559762418,,,,,29.42215064965163,,30.891767559762418,29.69514394543,30.13788546866501,32.81957410394626,30.300874927423912
Picolinic acid-PLS,21.754482536444257,21.987871187229715,21.754482536444257,21.577935223320956,21.802032080926853,21.10323006124817,,21.85387841375178,,,,,23.34967446281527,,21.364094453942236,21.72466489763743,22.304325854433003,22.962755382683,22.652834739929823
Pimelic acid-PLS,10.719361350726109,12.572828378502546,12.77266457947496,13.997572206131496,13.245043604410627,10.820501092757954,,12.77266457947496,,,,,17.683580593266555,,12.296747807672302,13.299524273064169,16.043041968173664,16.76385170691958,16.089133075322387
Pipecolic acid-PLS,31.156755336957502,28.398868226794217,27.35080930431848,26.199444423522287,24.27524702217074,31.967927527746635,,28.398868226794217,,,,,28.135820642697656,,28.398868226794217,29.55723865351153,32.81957410394626,33.78761740019219,27.16552195329649
"Piperidine, 1-(1-methylpentyl)--PLS",17.331586964820783,18.153063191239525,16.890630073494346,18.241505200446532,17.935983195941898,17.37328371774847,,17.279278563968912,,,,,,,17.756079080802138,17.37328371774847,16.400864662611706,,16.215655550535164
"Pregn-16-en-20-one, 3,18-bis(acetyloxy)-14,15-epoxy-, (3beta,5alpha,14beta,15beta)--PLS",21.85387841375178,21.60767614048195,21.577935223320956,,,18.92948321671997,,20.850808007325995,,,,,,,22.07788483310207,,,21.126766697686,21.72466489763743
"Propanetriol, 2-methyl--PLS",11.102458222294844,11.846280387206724,9.996968364164292,11.720393544865026,11.960071832447396,7.967368779622313,,10.296355121507068,,,,,17.208089233323776,,13.188369099873729,11.514267928236327,13.245043604410627,13.615944742446851,15.176027156892824
"Propanoic acid, 2-methyl--PLS",19.18758104800888,19.216290412165844,19.25222919743205,18.830707893863902,19.423019197260075,17.621707351223883,,19.075534084186273,,,,,19.13231528605265,,19.18758104800888,18.804449127817957,19.884317064161262,19.757255053870416,20.33875187774957
"Propanoic acid, 2-oxo--PLS",17.008970665400685,18.3195577667795,18.654648987042737,18.96000390404063,19.18758104800888,17.824529957307952,,18.90071765847745,,,,,21.902918544870673,,18.3195577667795,18.510174634752264,,,
"Propiophenone, 3',4'-dimethoxy--PLS",22.77394850712227,22.80811880177812,22.509236928895614,22.07788483310207,21.126766697686,21.503306389415624,,22.364856598266663,,,,,,,22.80811880177812,22.364856598266663,23.998791804161524,25.346447218326855,24.80567999358303
Propylamine-PLS,,10.719361350726109,,9.126955660341611,8.078487821599968,11.163562767459858,,5.363007628638211,,,,,16.400864662611706,,13.615944742446851,8.228155816633913,11.58713484385685,12.127419990584452,13.552372804686884
"Pyrazine, 3,6-dihydro-3,6-dimethyl--PLS",19.97653964287603,18.525704336604186,18.74513236024381,18.74513236024381,18.713278630951436,18.98218827453955,,19.884317064161262,,,,,,,18.54548501527737,18.654648987042737,,,
"Pyrazine, 3,6-dimethyl-2,5-bis(trimethylsilyloxy)--PLS",19.16204885922198,17.208089233323776,19.712597982232538,15.72637617291133,17.03154309257876,22.553503852523686,,17.063095861813558,,,,,,,18.11054732760789,20.31399972836029,,24.7328057274013,24.38950884546223
"Pyrimidine, 5-methyl-2,4-bis[(trimethylsilyl)oxy]--PLS",14.692377037768548,15.556151213084698,15.910670785094178,17.279278563968912,16.400864662611706,16.374401143967575,,16.215655550535164,,,,,18.42569287059672,,,15.99060909930342,18.265045269766112,18.265045269766112,17.756079080802138
Pyroglutamic acid-PLS,31.967927527746635,31.967927527746635,32.81957410394626,31.841218981643156,32.81957410394626,33.16415523395508,,32.507302960893874,,,,,31.324644050871903,,32.507302960893874,32.81957410394626,33.78761740019219,34.106248246563986,33.78761740019219
Pyrrole-2-carboxylic acid-PLS,28.02081495042844,29.42215064965163,29.03771908795941,28.973383738125385,28.973383738125385,26.688296250168637,,29.69514394543,,,,,29.29902845167164,,27.59196159642635,27.87116446275615,27.87116446275615,28.512285008123772,28.75102047283294
"Pyrrolo[1,2-a]pyrazine-1,4-dione, hexahydro-3-(2-methylpropyl)-PLS",16.173385070385063,17.240062989082038,18.457698982875193,15.910670785094178,19.569789218276146,22.41266987564392,,17.37328371774847,,,,,,,18.74513236024381,19.49072841005828,24.05735318241569,22.77394850712227,23.636143457181088
"Pyrrolo[1,2-a]pyrazine-3-propanamide, 2,3,6,7,8,8a-hexahydro-1,4-dioxo--PLS",,,,,,13.872006254544882,,,,,,,,,,,,,
Quazodine-PLS,27.35080930431848,26.336013775913138,25.23727152067979,,23.998791804161524,26.620180091253495,,26.083108472484493,,,,,,,22.553503852523686,23.82125403668297,,,
"Quinolin-4-one, 1-[2-(3,4-dimethoxyphenyl)ethyl]-octahydro--PLS",22.33727443783785,23.43092108552893,23.285680757297676,22.962755382683,23.096526775142703,,,24.12766401979312,,,,,22.33727443783785,,22.304325854433003,22.304325854433003,,23.758738379140897,23.82125403668297
"Quinoline, 2,4-dimethyl--PLS",16.942297672210348,17.444451693835916,16.51427461509239,17.824529957307952,17.511627210071026,16.824449814698703,,16.824449814698703,,,,,,,16.942297672210348,16.856624003417725,20.598247082305367,21.330812193751044,20.40155502840497
Ribitol-PLS,,,,17.098247966701216,16.722343703115534,15.99060909930342,,,,,,,18.54548501527737,,14.97823834642548,12.986523748703965,17.098247966701216,16.51427461509239,17.540896818304443
"Ribonic acid, 2,3,4,5-tetrakis--PLS",26.526117111747908,26.398894623670113,26.262460645745197,24.38950884546223,24.05735318241569,23.998791804161524,,23.34967446281527,,,,,22.85174109460445,,25.830536737508655,23.867834695237427,24.201821337436236,26.398894623670113,26.526117111747908
S-Methyl-L-cysteine-PLS,17.96954724507801,16.76385170691958,19.353575759476485,,,,,,,,,,,,,,,,
Salsoline-PLS,13.552372804686884,14.162606010467892,16.043041968173664,,16.824449814698703,,,16.089133075322387,,,,,18.62320952703211,,14.162606010467892,15.405088110112333,15.99060909930342,16.33169470261963,16.824449814698703
Sedoheptulose anhydride-PLS,24.60826210981605,26.083108472484493,24.880157984044576,23.998791804161524,25.748435762924583,24.992747504970215,,25.830536737508655,,,,,,,24.53851433370664,24.955734879361255,,,
Ser-Leu-PLS,20.33875187774957,,20.76419171506649,,18.011945809392607,22.438015312015015,,9.996968364164292,,,,,23.16278384989712,,20.69686745963743,22.33727443783785,21.170805030513375,22.509236928895614,21.60767614048195
Serine-PLS,32.33777909765045,32.1818271710086,32.1818271710086,31.967927527746635,32.1818271710086,32.33777909765045,,32.1818271710086,,,,,32.507302960893874,,31.841218981643156,32.507302960893874,34.106248246563986,,
Sertraline carbamoyl glucuronide-PLS,32.1818271710086,32.33777909765045,,32.507302960893874,31.156755336957502,,,31.841218981643156,,,,,33.16415523395508,,31.156755336957502,,30.457081396291464,,31.5319767488737
Sinomenin-PLS,,26.79412506776079,,25.5486130407531,,,,,,,,,,,,25.18438279150517,,,
"Spiro[cyclopenta[d]-1,3,2-dioxaborin-4(5H),1'-cyclopentane], 2-ethyl-6,7-dihydro--PLS",19.947868256457426,17.279278563968912,20.465455927474544,8.613126201401867,,14.613893875619754,,17.008970665400685,,,,,,,18.96000390404063,,,16.255240167946024,
Spironolactone-PLS,,,,,,1.0445488937023468,,,,,,,,,,,,,
Stearic acid-PLS,,,,,,,,,,,,,26.97864927070259,,,,19.712597982232538,24.992747504970215,25.956674308497803
"Stigmast-5-ene, 3beta--PLS",7.967368779622313,8.90021346021266,4.355923871274419,5.871401689203946,8.228155816633913,7.237424327298849,,8.90021346021266,,,,,16.539318035939896,,8.29113811998227,,11.787821025237156,12.572828378502546,13.7906352352548
Suberic acid-PLS,13.872006254544882,12.381396768644064,13.997572206131496,15.405088110112333,12.631619337862183,12.884525409862489,,14.330881153188566,,,,,17.935983195941898,,,16.374401143967575,16.215655550535164,17.80327182263374,
Succinic anhydride-PLS,18.713278630951436,18.044120996397353,18.044120996397353,,18.54548501527737,19.13231528605265,,17.582700703074792,,,,,,,19.353575759476485,19.66339577406718,19.10469240395353,18.98218827453955,19.047007788234325
Supraene-PLS,,,,,,,,,,,,,18.90071765847745,,,,13.157139364356086,13.7906352352548,
Syringaldehyde-PLS,28.512285008123772,28.86821948913465,28.973383738125385,28.75102047283294,28.512285008123772,28.398868226794217,,28.512285008123772,,,,,29.55723865351153,,28.135820642697656,28.640258399442175,28.75102047283294,28.86821948913465,29.69514394543
"Tacrine, N-trimethylsilyl--PLS",14.162606010467892,13.188369099873729,15.32315084351233,13.400266916117117,13.733585667476644,18.773297790188135,,12.631619337862183,,,,,,,13.50305474444232,13.959297643316775,20.43082442687004,20.641185112480407,19.62961379534143
"Talonic acid, gamma-lactone-PLS",22.238687364641955,22.509236928895614,20.727263101338032,22.33727443783785,21.987871187229715,21.60767614048195,,21.225126785657633,,,,,23.285680757297676,,23.16278384989712,21.503306389415624,24.955734879361255,,
Tartronic acid-PLS,3.5843578896564767,7.36848201745798,4.245152453624054,7.4276986881204445,7.36848201745798,3.5843578896564767,,5.783746064070977,,,,,14.330881153188566,,4.682530016580031,2.7359734149272987,9.465509780681412,9.372726265208788,11.720393544865026
Tetradecanenitrile-PLS,19.316922041205537,,20.850808007325995,,19.16204885922198,22.85174109460445,,,,,,,,,19.587671351045792,20.97790952449444,,22.69162314545852,22.47089992503555
"Thiazolo[4,5-f]quinoline, 2,9-dimethyl--PLS",,17.540896818304443,19.16204885922198,,,19.16204885922198,,18.85979253401195,,,,,,,,,,,
Thymidine-PLS,23.867834695237427,23.964464936739255,23.392124257706023,24.346187767528622,23.636143457181088,23.82125403668297,,23.5418231098117,,,,,,,22.739633443810902,23.392124257706023,24.880157984044576,25.748435762924583,24.67075897659381
"Thymine, 1,3-dimethyl-6-(trimethylsilyloxymethyl)--PLS",,,,,,21.72466489763743,,,,,,,,,20.01457991794391,19.685863369159293,23.001707748582664,22.271197952885732,22.739633443810902
Tributyl acetylcitrate-PLS,18.74513236024381,18.62320952703211,15.764571468261378,17.80327182263374,17.756079080802138,16.215655550535164,,16.793350431663708,,,,,,,16.33169470261963,18.18112051348329,,18.510174634752264,21.330812193751044
Tricine-PLS,29.18307997664153,30.030817434434844,29.18307997664153,30.030817434434844,29.29902845167164,23.58583718234828,,29.938705848477905,,,,,,,29.55723865351153,28.398868226794217,,,
Triethanolamine-PLS,7.36848201745798,8.29113811998227,7.237424327298849,8.385594771060665,8.15937216568915,5.871401689203946,,8.078487821599968,,,,,16.578530185205423,,7.36848201745798,8.078487821599968,12.692355587571395,12.77266457947496,13.733585667476644
"Trimethylsilyl (5-benzyl-3,6-dioxopiperazin-2-yl)acetate-PLS",4.245152453624054,6.985893041230985,,,,7.4276986881204445,,,,,,,,,4.245152453624054,,12.127419990584452,11.514267928236327,12.986523748703965
Trimethylsilyl 3-((trimethylsilyl)thio)propanoate-PLS,16.13854448062676,14.802107144740557,,10.447680353946373,13.680695348833222,9.465509780681412,,16.400864662611706,,,,,20.184444684469597,,16.51427461509239,13.63504051758814,18.18112051348329,18.525704336604186,18.74513236024381
Trimethylsilyl oct-2-enoate -PLS,20.267081883340577,20.69686745963743,21.902918544870673,20.598247082305367,20.57438847404804,,,20.50238442778713,,,,,,,,,19.66339577406718,,17.582700703074792
