Gene,Metabolite,VECPAC r,VECPAC p,VECPAC n,DSS r,DSS p,DSS n,LPS r,LPS p,LPS n,Pooled r,Pooled p,Pooled n,Consistent,Sign,Pooled FDR,"('Gene', 'Metabolite')"
ENSMUSG00000001014,"2',2,3,6'-Tetramethoxychalcone",0.1025978352085154,0.8695979205185651,5,0.2108185106778919,0.7891814893221081,4,0.030802055,0.9538115292081092,6,0.3168599674124613,0.2498601016709944,15,TRUE,+,0.4712915014071456,"('ENSMUSG00000001014', ""2',2,3,6'-Tetramethoxychalcone"")"
ENSMUSG00000001014,"3-Hydroxy-2,3-dihydromaltol",0.057977104,0.9131317851623264,6,0.8660254037844387,0.3333333333333332,3,0.1970276015597751,0.6719698959610128,7,0.342592366,0.1939629690423489,16,TRUE,+,0.4228951340615005,"('ENSMUSG00000001014', '3-Hydroxy-2,3-dihydromaltol')"
ENSMUSG00000001014,3-Hydroxyisovaleric acid,0.2571428571428572,0.6227871720116618,6,0.7378647873726218,0.2621352126273781,4,0.01970276,0.9665580474495395,7,0.1980946391705527,0.4459685589251703,17,TRUE,+,0.6169360450835786,"('ENSMUSG00000001014', '3-Hydroxyisovaleric acid')"
ENSMUSG00000001014,3-Methylvaleric acid,0.3,0.6238376647810728,5,0.8660254037844387,0.3333333333333332,3,0.4531634835874829,0.3071812410541062,7,0.1581138830084189,0.57356644,15,TRUE,+,0.7068214419874118,"('ENSMUSG00000001014', '3-Methylvaleric acid')"
ENSMUSG00000001014,"3,5-Dimethylpyrazole",0.3478626213914691,0.4992532181146331,6,0.5000000000000001,0.6666666666666667,3,0.05910828,0.8998298673144343,7,0.213701543,0.4267812374046863,16,TRUE,+,0.604129408,"('ENSMUSG00000001014', '3,5-Dimethylpyrazole')"
ENSMUSG00000001014,"3beta,4beta-Bis(trimethylsiloxy)cholest-5-ene",0.1428571428571428,0.7871720116618075,6,0.2108185106778919,0.7891814893221081,4,0.3152441624956402,0.4910161978992569,7,0.111745694,0.6693891100839787,17,TRUE,+,0.7725679264493445,"('ENSMUSG00000001014', '3beta,4beta-Bis(trimethylsiloxy)cholest-5-ene')"
ENSMUSG00000001014,"Acetamide, N,N-diethyl-",0.4413674147523747,0.3809392104771887,6,0.7378647873726218,0.2621352126273781,4,0.3680373690492888,0.4166411941492189,7,0.4269681713702122,0.087395119,17,TRUE,+,0.3146134362099188,"('ENSMUSG00000001014', 'Acetamide, N,N-diethyl-')"
ENSMUSG00000001014,Allylescaline ,0.085714286,0.8717434402332361,6,0.2108185106778919,0.7891814893221081,4,0.2485133664023575,0.5910167267620505,7,0.2121929109319869,0.4135702897717587,17,TRUE,+,0.594019048,"('ENSMUSG00000001014', 'Allylescaline ')"
ENSMUSG00000001014,"Benzoic acid, pentadecyl ester",0.1449427589131121,0.7841083696021083,6,0.5,0.6666666666666667,3,0.1576220812478201,0.7357240883178837,7,0.041554489,0.8785563636371678,16,TRUE,+,0.9158830127568484,"('ENSMUSG00000001014', 'Benzoic acid, pentadecyl ester')"
ENSMUSG00000001014,Butanedioic acid,0.088273483,0.8679336982351336,6,0.1054092553389459,0.894590745,4,0.4728662437434604,0.2838910567061021,7,0.2250371752555417,0.3851780902235803,17,TRUE,+,0.5741798424122874,"('ENSMUSG00000001014', 'Butanedioic acid')"
ENSMUSG00000001014,"Cyclopentaneacetic acid, 3-oxo-2-pentyl-",0.2,0.704,6,0.7378647873726218,0.2621352126273781,4,0.020064309,0.9659446272953888,7,0.278435827,0.279182361,17,TRUE,+,0.4943073641559375,"('ENSMUSG00000001014', 'Cyclopentaneacetic acid, 3-oxo-2-pentyl-')"
ENSMUSG00000001014,D-Fructose,0.1,0.8728885715695383,5,0.2108185106778919,0.7891814893221081,4,0.306697808,0.5034720013693461,7,0.027714488,0.918848727,16,TRUE,+,0.942870773,"('ENSMUSG00000001014', 'D-Fructose')"
ENSMUSG00000001014,DL-Phenylalanine,0.1428571428571428,0.7871720116618075,6,0.2108185106778919,0.7891814893221081,4,0.3976213862437721,0.3770479895228455,7,0.142309018,0.5858579639913661,17,TRUE,+,0.716098962,"('ENSMUSG00000001014', 'DL-Phenylalanine')"
ENSMUSG00000001014,"Guanidine, N,N-dimethyl-",0.2353959545345998,0.6534278608778468,6,0.2108185106778919,0.7891814893221081,4,0.8607401855032185,0.012877294,7,0.5795543546973596,0.014756788,17,TRUE,+,0.1835428263770841,"('ENSMUSG00000001014', 'Guanidine, N,N-dimethyl-')"
ENSMUSG00000001014,Neostigmine ,0.2,0.704,6,0.8660254037844387,0.3333333333333332,3,0.1576220812478201,0.7357240883178837,7,0.2947504504734448,0.2677695205531645,16,TRUE,+,0.4867970020657814,"('ENSMUSG00000001014', 'Neostigmine ')"
ENSMUSG00000001014,Nonanal,0.1428571428571428,0.7871720116618075,6,0.2108185106778919,0.7891814893221081,4,0.069583743,0.8821567461671105,7,0.1016492986500536,0.6978715083236252,17,TRUE,+,0.7904470481842216,"('ENSMUSG00000001014', 'Nonanal')"
ENSMUSG00000001014,Pantolactone,0.2648204488514248,0.6120552385657049,6,0.7378647873726218,0.2621352126273781,4,0.3777403169315835,0.4034823594640453,7,0.4986938335160911,0.041584284,17,TRUE,+,0.2459590917522822,"('ENSMUSG00000001014', 'Pantolactone')"
ENSMUSG00000001014,Pentanoic acid,0.2,0.704,6,0.7378647873726218,0.2621352126273781,4,0.039762139,0.9325510458073628,7,0.2287109219626206,0.3772587837753551,17,TRUE,+,0.5690609118765506,"('ENSMUSG00000001014', 'Pentanoic acid')"
ENSMUSG00000001014,Phloroglucinol,0.3,0.6238376647810728,5,0.8660254037844387,0.3333333333333332,3,0.1391674851853202,0.7660231518571954,7,0.5180975298163413,0.047882372,15,TRUE,+,0.2579093736319316,"('ENSMUSG00000001014', 'Phloroglucinol')"
ENSMUSG00000001014,Trimethylsilyl oct-2-enoate ,-0.6,0.2079999999999998,6,-0.866025404,0.3333333333333332,3,-0.512271764,0.2398053912767625,7,-0.35001616,0.1838471868219383,16,TRUE,-,0.4134137961902963,"('ENSMUSG00000001014', 'Trimethylsilyl oct-2-enoate ')"
ENSMUSG00000001014,Uridine,0.1159542071304896,0.826848213,6,0.7378647873726218,0.2621352126273781,4,0.5169078021169037,0.2348440313250883,7,0.2275799681962823,0.3796870806717233,17,TRUE,+,0.570429852,"('ENSMUSG00000001014', 'Uridine')"
ENSMUSG00000001054,"1,2-Benzenedicarboxylic acid",0.7999999999999999,0.2,4,1,0,4,0.054554473,0.9075232086487942,7,0.1896246325773155,0.4984807730286135,15,TRUE,+,0.6551825186318364,"('ENSMUSG00000001054', '1,2-Benzenedicarboxylic acid')"
ENSMUSG00000001054,2-Heptenoic acid,-0.8,0.2,4,-1,0,3,-0.2,0.704,6,-0.587912088,0.034586058,13,TRUE,-,0.2327385238855973,"('ENSMUSG00000001054', '2-Heptenoic acid')"
ENSMUSG00000001054,"2,2-Diallylpyrrolidine",0.5,0.6666666666666667,3,0.5,0.6666666666666667,3,0.1538967528127731,0.8048288166080632,5,0.2961283309258334,0.376591859,11,TRUE,+,0.5682566882157319,"('ENSMUSG00000001054', '2,2-Diallylpyrrolidine')"
ENSMUSG00000001054,"2,4-Decadienal",-0.6,0.2079999999999998,6,-0.2,0.8,4,-0.035714286,0.9394082054712856,7,-0.365196078,0.1494723696516575,17,TRUE,-,0.382558451,"('ENSMUSG00000001054', '2,4-Decadienal')"
ENSMUSG00000001054,4-Hydroxybenzaldehyde,-0.314285714,0.5440932944606414,6,-1,0,4,-0.270281239,0.5577307488053698,7,-0.06131209,0.8151713986062927,17,TRUE,-,0.8715747467033976,"('ENSMUSG00000001054', '4-Hydroxybenzaldehyde')"
ENSMUSG00000001054,"Benzo[b]fluorene, 5-amino-7-methyl-1,2,3,4,6,7,8,9-octahydro-11-thia-10-aza-",-0.257142857,0.6227871720116618,6,-0.5,0.6666666666666667,3,-0.2,0.8,4,-0.494505495,0.085823531,13,TRUE,-,0.3120697813686276,"('ENSMUSG00000001054', 'Benzo[b]fluorene, 5-amino-7-methyl-1,2,3,4,6,7,8,9-octahydro-11-thia-10-aza-')"
ENSMUSG00000001054,beta-Hydroxypyruvic acid,-0.028571429,0.9571545189504372,6,-1,0,3,-0.414431233,0.3552689437660521,7,-0.531273139,0.034199498,16,TRUE,-,0.2318504206944824,"('ENSMUSG00000001054', 'beta-Hydroxypyruvic acid')"
ENSMUSG00000001054,Fenitrothion,0.085714286,0.8717434402332361,6,0.632455532,0.367544468,4,0.036037499,0.938860561,7,0.1202454892886706,0.6457350047651047,17,TRUE,+,0.7560561900506964,"('ENSMUSG00000001054', 'Fenitrothion')"
ENSMUSG00000001054,Indole-5-carboxylic acid,0.028571429,0.9571545189504372,6,1,0,3,0.1,0.8728885715695383,5,0.046153846,0.8755025376321142,14,TRUE,+,0.9131768443200822,"('ENSMUSG00000001054', 'Indole-5-carboxylic acid')"
ENSMUSG00000001054,L-Glutamine,-0.428571429,0.3965014577259474,6,-0.8,0.2,4,-0.468487481,0.2889967715971479,7,-0.42918463,0.085587962,17,TRUE,-,0.3120697813686276,"('ENSMUSG00000001054', 'L-Glutamine')"
ENSMUSG00000001054,N-Isovaleroylglycine,-0.1,0.8728885715695383,5,-0.5,0.6666666666666667,3,-0.504524979,0.2482031142645109,7,-0.119749824,0.6707719356585296,15,TRUE,-,0.7734295267398881,"('ENSMUSG00000001054', 'N-Isovaleroylglycine')"
ENSMUSG00000001054,Niclosamide,-0.142857143,0.7871720116618075,6,-0.4,0.6,4,-0.018018749,0.9694153868031988,7,-0.079705717,0.76106166,17,TRUE,-,0.8347038761607194,"('ENSMUSG00000001054', 'Niclosamide')"
ENSMUSG00000001054,phenoxyethanol,0.3714285714285715,0.4684781341107871,6,0.3999999999999999,0.6,4,0.1785714285714286,0.7016579425162729,7,0.019607843,0.9404583435037518,17,TRUE,+,0.9562489624859096,"('ENSMUSG00000001054', 'phenoxyethanol')"
ENSMUSG00000001054,Picolinic acid,-0.371428571,0.4684781341107871,6,-0.4,0.6,4,-0.392857143,0.3833168704269726,7,-0.105392157,0.6872658389566565,17,TRUE,-,0.7838683032584435,"('ENSMUSG00000001054', 'Picolinic acid')"
ENSMUSG00000001054,Trimidox,-0.1,0.8728885715695383,5,-0.5,0.6666666666666667,3,-0.1,0.8728885715695383,5,-0.313186813,0.2974384220710292,13,TRUE,-,0.5085134863642311,"('ENSMUSG00000001054', 'Trimidox')"
ENSMUSG00000001054,Trisaminol,-0.485714286,0.3287230320699709,6,-0.8,0.2,4,-0.071428571,0.8790481931481541,7,-0.56372549,0.01843499,17,TRUE,-,0.195235822,"('ENSMUSG00000001054', 'Trisaminol')"
ENSMUSG00000001089,"1-Phenyl-1,2-ethanediol",-0.057977104,0.9131317851623264,6,-0.4,0.6,4,-0.090924121,0.8462796783701477,7,-0.144874402,0.5790488444189974,17,TRUE,-,0.7110287450732605,"('ENSMUSG00000001089', '1-Phenyl-1,2-ethanediol')"
ENSMUSG00000001089,"2,4-Diamino-6,7-dimethylpteridine",-0.142857143,0.7871720116618075,6,-0.6,0.3999999999999999,4,-0.142857143,0.7599453002180929,7,-0.171568627,0.5102663098717943,17,TRUE,-,0.6636569843402798,"('ENSMUSG00000001089', '2,4-Diamino-6,7-dimethylpteridine')"
ENSMUSG00000001089,4-Methylvaleric acid,-0.212511859,0.6860308660088958,6,-0.8,0.2,4,-0.107142857,0.8191508555699912,7,-0.486487955,0.047678002,17,TRUE,-,0.2579093736319316,"('ENSMUSG00000001089', '4-Methylvaleric acid')"
ENSMUSG00000001089,DL-Phenylalanine,-0.085714286,0.8717434402332361,6,-0.4,0.6,4,-0.414431233,0.3552689437660521,7,-0.253832053,0.3255651330510166,17,TRUE,-,0.531289584,"('ENSMUSG00000001089', 'DL-Phenylalanine')"
ENSMUSG00000001089,L-Lysine,0.316227766,0.683772234,4,0.316227766,0.683772234,4,0.6772962119561564,0.094610282,7,0.5998606959379895,0.018083881,15,TRUE,+,0.1942879978899409,"('ENSMUSG00000001089', 'L-Lysine')"
ENSMUSG00000001441,"2',2,3,6'-Tetramethoxychalcone",-0.153896753,0.8048288166080632,5,-1,0,4,-0.347862621,0.4992532181146331,6,-0.533095665,0.040729388,15,TRUE,-,0.2447716144885149,"('ENSMUSG00000001441', ""2',2,3,6'-Tetramethoxychalcone"")"
ENSMUSG00000001441,Cyclobutanol,-0.8,0.2,4,-1,0,4,-1,0,3,-0.536363636,0.088953418,11,TRUE,-,0.3164329712940067,"('ENSMUSG00000001441', 'Cyclobutanol')"
ENSMUSG00000001441,p-Toluic acid,-0.5,0.6666666666666667,3,-0.8,0.2,4,-0.057977104,0.9131317851623264,6,-0.022008274,0.9431081531400504,13,TRUE,-,0.9587780937015205,"('ENSMUSG00000001441', 'p-Toluic acid')"
ENSMUSG00000001687,1-Cyclopentylethanol,0.5428571428571429,0.2657026239067055,6,0.5,0.6666666666666667,3,0.4144312328399571,0.3552689437660521,7,0.001471671,0.9956841717756224,16,TRUE,+,0.9960074308639036,"('ENSMUSG00000001687', '1-Cyclopentylethanol')"
ENSMUSG00000001687,"1-Methyl-N,N-bis(trimethylsilyl)-4-[(trimethylsilyl)oxy]-1H-imidazol-2-amine",0.085714286,0.8717434402332361,6,0.6000000000000001,0.3999999999999999,4,0.5225437283634242,0.2288778775760949,7,0.1839362700107789,0.4797604115952789,17,TRUE,+,0.6414337381884179,"('ENSMUSG00000001687', '1-Methyl-N,N-bis(trimethylsilyl)-4-[(trimethylsilyl)oxy]-1H-imidazol-2-amine')"
ENSMUSG00000001687,2-Heptenoic acid,1,0,4,1,0,3,0.1428571428571428,0.7871720116618075,6,0.5384615384615384,0.057634433,13,TRUE,+,0.2730488021371879,"('ENSMUSG00000001687', '2-Heptenoic acid')"
ENSMUSG00000001687,Allylescaline ,0.3142857142857143,0.5440932944606414,6,0.1999999999999999,0.8,4,0.594618725,0.1590899937011846,7,0.4107910030240729,0.1014274956218884,17,TRUE,+,0.3302767759602761,"('ENSMUSG00000001687', 'Allylescaline ')"
ENSMUSG00000001687,"Benzene, 3-cyclohexen-1-yl-",-0.1,0.8728885715695383,5,-1,0,3,-0.75,0.0521814,7,-0.471428571,0.076070429,15,TRUE,-,0.2977311860044244,"('ENSMUSG00000001687', 'Benzene, 3-cyclohexen-1-yl-')"
ENSMUSG00000001687,"Benzo[b]fluorene, 5-amino-7-methyl-1,2,3,4,6,7,8,9-octahydro-11-thia-10-aza-",0.3714285714285715,0.4684781341107871,6,0.5,0.6666666666666667,3,0.7999999999999999,0.2,4,0.3406593406593406,0.2547064607541252,13,TRUE,+,0.4758344690814181,"('ENSMUSG00000001687', 'Benzo[b]fluorene, 5-amino-7-methyl-1,2,3,4,6,7,8,9-octahydro-11-thia-10-aza-')"
ENSMUSG00000001687,"D-Erythro-Pentofuranose, 2-deoxy-1,3-bis-O-",0.028571429,0.9571545189504372,6,0.7378647873726218,0.2621352126273781,4,0.306318737,0.5040270086665881,7,0.1276074580206301,0.6255026700987909,17,TRUE,+,0.7414968002341183,"('ENSMUSG00000001687', 'D-Erythro-Pentofuranose, 2-deoxy-1,3-bis-O-')"
ENSMUSG00000001687,Decanoic acid,-0.057977104,0.9131317851623264,6,-1,0,3,-0.107142857,0.8191508555699912,7,-0.160412111,0.5528708959771769,16,TRUE,-,0.6939602796040127,"('ENSMUSG00000001687', 'Decanoic acid')"
ENSMUSG00000001687,"Ethanol, 2-(9-octadecenyloxy)-",-0.6,0.3999999999999999,4,-1,0,3,-0.8,0.1040880386618278,5,-0.468531469,0.1244547911888339,12,TRUE,-,0.3571299623268242,"('ENSMUSG00000001687', 'Ethanol, 2-(9-octadecenyloxy)-')"
ENSMUSG00000001687,Glycolic acid,0.086965655,0.8698803787001028,6,0.316227766,0.683772234,4,0.2142857142857143,0.6445115810207203,7,0.2233130515361026,0.3889258180759009,17,TRUE,+,0.5769480782379566,"('ENSMUSG00000001687', 'Glycolic acid')"
ENSMUSG00000001687,L-Asparagine,0.4285714285714286,0.3965014577259474,6,1,0,3,0.6,0.2847569798652937,5,0.4021978021978022,0.1539744295414035,14,TRUE,+,0.3870649080967887,"('ENSMUSG00000001687', 'L-Asparagine')"
ENSMUSG00000001855,(pm)-Phenylpropanolamine,0.3,0.6238376647810728,5,0.3999999999999999,0.6,4,0.306318737,0.5040270086665881,7,0.3384842711805246,0.1997135257925827,16,TRUE,+,0.4276417298877561,"('ENSMUSG00000001855', '(pm)-Phenylpropanolamine')"
ENSMUSG00000001855,"2,2,4-Trimethyl-1,3-pentanediol diisobutyrate",0.057977104,0.9131317851623264,6,0.7999999999999999,0.2,4,0.1621687432852006,0.7282995630820223,7,0.2122700984381635,0.4133964308707337,17,TRUE,+,0.5939733675984268,"('ENSMUSG00000001855', '2,2,4-Trimethyl-1,3-pentanediol diisobutyrate')"
ENSMUSG00000001855,"3-Buten-2-one, 4-(4-methoxyphenyl)-",-0.485714286,0.3287230320699709,6,-0.316227766,0.683772234,4,-0.142857143,0.7599453002180929,7,-0.072348266,0.7825946373194845,17,TRUE,-,0.8492365544367007,"('ENSMUSG00000001855', '3-Buten-2-one, 4-(4-methoxyphenyl)-')"
ENSMUSG00000001855,"3beta,4beta-Bis(trimethylsiloxy)cholest-5-ene",0.085714286,0.8717434402332361,6,0.7999999999999999,0.2,4,0.3928571428571429,0.3833168704269726,7,0.4068627450980392,0.1050639493104401,17,TRUE,+,0.3343937517490699,"('ENSMUSG00000001855', '3beta,4beta-Bis(trimethylsiloxy)cholest-5-ene')"
ENSMUSG00000001855,4-(Methoxycarbonyl)phenol,0.085714286,0.8717434402332361,6,0.3999999999999999,0.6,4,0.5357142857142858,0.2152174556780127,7,0.321078431,0.208898183,17,TRUE,+,0.4350423421383916,"('ENSMUSG00000001855', '4-(Methoxycarbonyl)phenol')"
ENSMUSG00000001855,"Benzene, 4-ethenyl-1,2-dimethoxy-",0.1,0.8728885715695383,5,0.7999999999999999,0.2,4,0.1636634176769943,0.725862474,7,0.1620031212009442,0.548886945,16,TRUE,+,0.691171977,"('ENSMUSG00000001855', 'Benzene, 4-ethenyl-1,2-dimethoxy-')"
ENSMUSG00000001855,Benzenepropanoic acid,-0.2,0.704,6,-1,0,3,-0.450468731,0.3104293018513229,7,-0.264900734,0.3214349773996681,16,TRUE,-,0.5280254078644305,"('ENSMUSG00000001855', 'Benzenepropanoic acid')"
ENSMUSG00000001855,"Benzimidazole, 5-trifluoromethyl-2-methyl-",0.5296408977028497,0.2798259481884628,6,0.3999999999999999,0.6,4,0.090093746,0.8476720796198265,7,0.459178188,0.063718617,17,TRUE,+,0.2819524575438907,"('ENSMUSG00000001855', 'Benzimidazole, 5-trifluoromethyl-2-methyl-')"
ENSMUSG00000001855,Benzoic Acid,0.632455532,0.367544468,4,0.7999999999999999,0.2,4,0.1801874925391118,0.6990457740939315,7,0.4919506977241677,0.062506445,15,TRUE,+,0.2800617301810588,"('ENSMUSG00000001855', 'Benzoic Acid')"
ENSMUSG00000001855,"Benzoic acid, pentadecyl ester",0.5217939320872036,0.2883432338003937,6,0.5,0.6666666666666667,3,0.035714286,0.9394082054712856,7,0.5916116391937866,0.015779106,16,TRUE,+,0.1867327451683978,"('ENSMUSG00000001855', 'Benzoic acid, pentadecyl ester')"
ENSMUSG00000001855,"Cyclopentaneacetic acid, 3-oxo-2-pentyl-",0.1428571428571428,0.7871720116618075,6,0.3999999999999999,0.6,4,0.490990253,0.2631938105325733,7,0.5116568268711803,0.03577858,17,TRUE,+,0.2345280354065666,"('ENSMUSG00000001855', 'Cyclopentaneacetic acid, 3-oxo-2-pentyl-')"
ENSMUSG00000001855,D-Fructose,0.1,0.8728885715695383,5,0.7999999999999999,0.2,4,0.555936987,0.1950224251949572,7,0.5722738762938072,0.020529464,16,TRUE,+,0.2000359027650284,"('ENSMUSG00000001855', 'D-Fructose')"
ENSMUSG00000001855,"D-Xylofuranose, 1,2,3,5-tetrakis-O-",-0.632455532,0.367544468,4,-0.4,0.6,4,-0.810843716,0.026916329,7,-0.025044763,0.9294030813946744,15,TRUE,-,0.94998843,"('ENSMUSG00000001855', 'D-Xylofuranose, 1,2,3,5-tetrakis-O-')"
ENSMUSG00000001855,Dimethyl fumarate,-0.289885518,0.5773517870348748,6,-0.5,0.6666666666666667,3,-0.142857143,0.7599453002180929,7,-0.397351101,0.1275000739296463,16,TRUE,-,0.3607500940662923,"('ENSMUSG00000001855', 'Dimethyl fumarate')"
ENSMUSG00000001855,DL-Phenylalanine,0.028571429,0.9571545189504372,6,0.3999999999999999,0.6,4,0.5225437283634242,0.2288778775760949,7,0.5027591380294625,0.039691852,17,TRUE,+,0.2422736257095973,"('ENSMUSG00000001855', 'DL-Phenylalanine')"
ENSMUSG00000001855,Glyoxime,0.2059714602177748,0.6954119012537147,6,0.7999999999999999,0.2,4,0.051298918,0.934712848,5,0.1951663261037415,0.4857717755404994,15,TRUE,+,0.6454214042295011,"('ENSMUSG00000001855', 'Glyoxime')"
ENSMUSG00000001855,"Guanidine, N,N-dimethyl-",0.088273483,0.8679336982351336,6,0.7999999999999999,0.2,4,0.018355577,0.9688438531858712,7,0.1413651420344258,0.5883715738125622,17,TRUE,+,0.7178020625886046,"('ENSMUSG00000001855', 'Guanidine, N,N-dimethyl-')"
ENSMUSG00000001855,Hexanedioic acid,-0.371428571,0.4684781341107871,6,-0.2,0.8,4,-0.31887407,0.5379005604702051,6,-0.035320098,0.896677626,16,TRUE,-,0.9275189980744148,"('ENSMUSG00000001855', 'Hexanedioic acid')"
ENSMUSG00000001855,Indole-3-lactic acid,0.2,0.704,6,1,0,3,0.3571428571428572,0.4316113520383278,7,0.4323529411764706,0.094421038,16,TRUE,+,0.3230931222125708,"('ENSMUSG00000001855', 'Indole-3-lactic acid')"
ENSMUSG00000001855,L-Glutamic acid,-0.289885518,0.5773517870348748,6,-0.8,0.2,4,-0.558581227,0.192452532,7,-0.088343625,0.7359922459788757,17,TRUE,-,0.8170519130738804,"('ENSMUSG00000001855', 'L-Glutamic acid')"
ENSMUSG00000001855,"Propanetriol, 2-methyl-",0.4058397249567139,0.4246625075613645,6,0.7999999999999999,0.2,4,0.4285714285714286,0.337368311,7,0.4242796628248634,0.089623943,17,TRUE,+,0.3164329712940067,"('ENSMUSG00000001855', 'Propanetriol, 2-methyl-')"
ENSMUSG00000001855,Propylamine,0.1999999999999999,0.747060078,5,1,0,3,0.2342437403008453,0.6131550369752419,7,0.2448615812429991,0.3790908034291379,15,TRUE,+,0.5696133794314927,"('ENSMUSG00000001855', 'Propylamine')"
ENSMUSG00000001855,"Pyrazine, 3,6-dimethyl-2,5-bis(trimethylsilyloxy)-",0.3999999999999999,0.6,4,0.5,0.6666666666666667,3,1,1.4042654220543672e-24,5,0.3146853146853147,0.3191387855033045,12,TRUE,+,0.5257952276934742,"('ENSMUSG00000001855', 'Pyrazine, 3,6-dimethyl-2,5-bis(trimethylsilyloxy)-')"
ENSMUSG00000001855,"Quinolin-4-one, 1-[2-(3,4-dimethoxyphenyl)ethyl]-octahydro-",-1,0,6,-0.2,0.8,4,-0.071428571,0.8790481931481541,7,-0.075980392,0.7719448512425434,17,TRUE,-,0.8419584086373448,"('ENSMUSG00000001855', 'Quinolin-4-one, 1-[2-(3,4-dimethoxyphenyl)ethyl]-octahydro-')"
ENSMUSG00000001855,Trimethylsilyl 3-((trimethylsilyl)thio)propanoate,0.1428571428571428,0.7871720116618075,6,1,0,3,0.2857142857142857,0.5345092286010406,7,0.3088235294117646,0.2444986957985179,16,TRUE,+,0.4665647308986891,"('ENSMUSG00000001855', 'Trimethylsilyl 3-((trimethylsilyl)thio)propanoate')"
ENSMUSG00000001964,L-Glutamine,-0.257142857,0.6227871720116618,6,-1,0,4,-0.756787469,0.048905099,7,-0.322501593,0.2067728331204464,17,TRUE,-,0.4342430832270484,"('ENSMUSG00000001964', 'L-Glutamine')"
ENSMUSG00000001964,Neostigmine ,-0.657142857,0.1561749271137023,6,-0.5,0.6666666666666667,3,-0.464285714,0.2939341076002517,7,-0.205882353,0.4442846410521438,16,TRUE,-,0.6161574589162276,"('ENSMUSG00000001964', 'Neostigmine ')"
ENSMUSG00000001964,"Pyrazine, 3,6-dimethyl-2,5-bis(trimethylsilyloxy)-",1,0,4,0.5,0.6666666666666667,3,0.3999999999999999,0.5046315754686911,5,0.2797202797202798,0.37856867,12,TRUE,+,0.5694417703930754,"('ENSMUSG00000001964', 'Pyrazine, 3,6-dimethyl-2,5-bis(trimethylsilyloxy)-')"
ENSMUSG00000002319,(pm)-Phenylpropanolamine,-0.1,0.8728885715695383,5,-0.4,0.6,4,-0.450468731,0.3104293018513229,7,-0.030905086,0.909540098,16,TRUE,-,0.9364821976133098,"('ENSMUSG00000002319', '(pm)-Phenylpropanolamine')"
ENSMUSG00000002319,"1-Butanamine, N,N-diethyl-",-0.31887407,0.5379005604702051,6,-0.4,0.6,4,-0.163663418,0.725862474,7,-0.268877067,0.2966975678281249,17,TRUE,-,0.5082428186553942,"('ENSMUSG00000002319', '1-Butanamine, N,N-diethyl-')"
ENSMUSG00000002319,1-Octanol,-0.771428571,0.072396501,6,-0.4,0.6,4,-0.257142857,0.6227871720116618,6,-0.094117647,0.7288144270239805,16,TRUE,-,0.8112442170654812,"('ENSMUSG00000002319', '1-Octanol')"
ENSMUSG00000002319,"1-Propanamine, N,N-diethyl- ",-0.257142857,0.6227871720116618,6,-0.2,0.8,4,-0.309142011,0.4998985145994544,7,-0.192638182,0.4588452502869511,17,TRUE,-,0.6260503746430535,"('ENSMUSG00000002319', '1-Propanamine, N,N-diethyl- ')"
ENSMUSG00000002319,"2,4-Diamino-6,7-dimethylpteridine",-0.257142857,0.6227871720116618,6,-0.4,0.6,4,-0.392857143,0.3833168704269726,7,-0.112745098,0.66659205,17,TRUE,-,0.7703920980397396,"('ENSMUSG00000002319', '2,4-Diamino-6,7-dimethylpteridine')"
ENSMUSG00000002319,Allylescaline ,-0.771428571,0.072396501,6,-0.2,0.8,4,-0.738768719,0.057858497,7,-0.246474602,0.3402563886333561,17,TRUE,-,0.5416034345035823,"('ENSMUSG00000002319', 'Allylescaline ')"
ENSMUSG00000002319,"Dodecanoic acid, 1-methylethyl ester",-0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,-0.6,0.3999999999999999,4,-0.151515152,0.6760651759978538,10,TRUE,-,0.7764103040878416,"('ENSMUSG00000002319', 'Dodecanoic acid, 1-methylethyl ester')"
ENSMUSG00000002319,Hippuric acid,0.5428571428571429,0.2657026239067055,6,0.3999999999999999,0.6,4,0.1261312447773782,0.7875721594074739,7,0.358062606,0.1581904252178502,17,TRUE,+,0.3906224739630535,"('ENSMUSG00000002319', 'Hippuric acid')"
ENSMUSG00000002319,L-Isoleucine,0.051298918,0.934712848,5,0.316227766,0.683772234,4,0.3571428571428572,0.4316113520383278,7,0.2621505052160733,0.3266718730625408,16,TRUE,+,0.5322298654036017,"('ENSMUSG00000002319', 'L-Isoleucine')"
ENSMUSG00000002319,Lactic Acid,-0.142857143,0.7871720116618075,6,-0.6,0.3999999999999999,4,-0.2,0.8,4,-0.279120879,0.3338450771945542,14,TRUE,-,0.536640255,"('ENSMUSG00000002319', 'Lactic Acid')"
ENSMUSG00000002319,Myristic acid,-0.1,0.8728885715695383,5,-0.4,0.6,4,-0.21821789,0.638298872,7,-0.263623261,0.3238614125086205,16,TRUE,-,0.5300743451158946,"('ENSMUSG00000002319', 'Myristic acid')"
ENSMUSG00000002319,n-Butylamine,-0.485714286,0.3287230320699709,6,-0.316227766,0.683772234,4,-0.072074997,0.8779592508225129,7,-0.068711708,0.7932941200241286,17,TRUE,-,0.8571512355548175,"('ENSMUSG00000002319', 'n-Butylamine')"
