Gene,Gene,Metabolite,VECPAC r,VECPAC p,VECPAC n,DSS r,DSS p,DSS n,LPS r,LPS p,LPS n,Pooled r,Pooled p,Pooled n,Consistent,Sign,Pooled FDR
ENSMUSG00000032724-P,ENSMUSG00000032724,Butanedioic acid,0.2059714602177748,0.6954119012537147,6,0.3999999999999999,0.6,4,0.1071428571428571,0.8191508555699912,7,0.053987771,0.8369540245449484,17,TRUE,+,0.8861417635552271
ENSMUSG00000032724-P,ENSMUSG00000032724,"Cholesta-3,5-dien-7-one",0.5,0.6666666666666667,3,0.5,0.6666666666666667,3,0.3,0.6238376647810728,5,0.1363636363636363,0.6893090205863619,11,TRUE,+,0.7853472943665858
ENSMUSG00000032724-P,ENSMUSG00000032724,"Cholesta-3,5-diene ",-0.6,0.2079999999999998,6,-1,0,4,-0.107142857,0.8191508555699912,7,-0.350490196,0.1678153336373997,17,TRUE,-,0.3984852048763004
ENSMUSG00000032724-P,ENSMUSG00000032724,"Cyclopentanone, 2,2,4-trimethyl-",-1,0,3,-0.5,0.6666666666666667,3,-0.371428571,0.4684781341107871,6,-0.132867133,0.6805975082860818,12,TRUE,-,0.7789303658017285
ENSMUSG00000032724-P,ENSMUSG00000032724,Dimethyl fumarate,-0.840668002,0.036057573,6,-1,0,3,-0.392857143,0.3833168704269726,7,-0.512141419,0.042545101,16,TRUE,-,0.2477097924068551
ENSMUSG00000032724-P,ENSMUSG00000032724,Dobutamine,-0.028571429,0.9571545189504372,6,-0.5,0.6666666666666667,3,-0.314285714,0.5440932944606414,6,-0.15,0.5936302027425882,15,TRUE,-,0.721337499
ENSMUSG00000032724-P,ENSMUSG00000032724,"Dodecanamide, N-(2-hydroxyethyl)-",-0.257142857,0.6227871720116618,6,-0.5,0.6666666666666667,3,-0.25,0.5887244480896833,7,-0.217647059,0.4180868416113029,16,TRUE,-,0.5968162684408352
ENSMUSG00000032724-P,ENSMUSG00000032724,Hippuric acid,0.028571429,0.9571545189504372,6,0.3999999999999999,0.6,4,0.6306562238868914,0.1288876956849578,7,0.082158201,0.7539198757379847,17,TRUE,+,0.8293868496042872
ENSMUSG00000032724-P,ENSMUSG00000032724,Hydroquinone,-1,0,3,-0.5,0.6666666666666667,3,-0.564288094,0.3217233358243002,5,-0.76993366,0.005574581,11,TRUE,-,0.1352532459215755
ENSMUSG00000032724-P,ENSMUSG00000032724,Indole-5-carboxylic acid,-0.371428571,0.4684781341107871,6,-0.5,0.6666666666666667,3,-0.1,0.8728885715695383,5,-0.52967033,0.051416598,14,TRUE,-,0.2629385049399319
ENSMUSG00000032724-P,ENSMUSG00000032724,"Inosose-2, 1,3,4,5,6-pentakis-",-0.257142857,0.6227871720116618,6,-0.4,0.6,4,-0.214285714,0.6445115810207203,7,-0.132352941,0.6125925983674196,17,TRUE,-,0.7328007299827236
ENSMUSG00000032724-P,ENSMUSG00000032724,L-Glutamic acid,-0.608759587,0.1996601894603625,6,-0.2,0.8,4,-0.23424374,0.6131550369752419,7,-0.283435796,0.2702772890018555,17,TRUE,-,0.4887311313512487
ENSMUSG00000032724-P,ENSMUSG00000032724,"Methyl (3,4-dimethoxyphenyl)(hydroxy)acetate",0.3142857142857143,0.5440932944606414,6,0.632455532,0.367544468,4,0.2162249910469341,0.6414455093539175,7,0.1386504111185692,0.5956258383617719,17,TRUE,+,0.7225150228669881
ENSMUSG00000032724-P,ENSMUSG00000032724,N-Isovaleroylglycine,0.3999999999999999,0.5046315754686911,5,1,0,3,0.5045249791095131,0.2482031142645109,7,0.4611261894941151,0.083620844,15,TRUE,+,0.3088508214709824
ENSMUSG00000032724-P,ENSMUSG00000032724,"N,9-bis(Trimethylsilyl)-6-[(trimethylsilyl)oxy]-9H-purin-2-amine",-0.8,0.2,4,-1,0,3,-0.9,0.037386073,5,-0.545454545,0.066611882,12,TRUE,-,0.2860782709542536
ENSMUSG00000032724-P,ENSMUSG00000032724,Nonadecanoic acid,-0.257142857,0.6227871720116618,6,-0.5,0.6666666666666667,3,-0.1,0.8728885715695383,5,-0.243956044,0.400624804,14,TRUE,-,0.584815005
ENSMUSG00000032724-P,ENSMUSG00000032724,"Pentenoic acid, 4-[(trimethylsilyl)oxy]-",-0.828571429,0.041562682,6,-0.5,0.6666666666666667,3,-0.108112496,0.8175332656241182,7,-0.15894044,0.5565671861734053,16,TRUE,-,0.6955899750290264
ENSMUSG00000032724-P,ENSMUSG00000032724,Phloroglucinol,-0.5,0.3910022189557705,5,-1,0,3,-0.216224991,0.6414455093539175,7,-0.386059135,0.1552298658537197,15,TRUE,-,0.3880290130778556
ENSMUSG00000032724-P,ENSMUSG00000032724,Pipecolic acid,0.5642880936468347,0.3217233358243002,5,0.1999999999999999,0.8,4,0.054056248,0.9083652825239956,7,0.019145823,0.9438937696073066,16,TRUE,+,0.959261774
ENSMUSG00000032724-P,ENSMUSG00000032724,"Propanoic acid, 2-methyl-",0.3142857142857143,0.5440932944606414,6,0.7999999999999999,0.2,4,0.4285714285714286,0.337368311,7,0.1911764705882353,0.4623261206245138,17,TRUE,+,0.6287168833309907
ENSMUSG00000032724-P,ENSMUSG00000032724,Pyrrole-2-carboxylic acid,0.4058397249567139,0.4246625075613645,6,0.1999999999999999,0.8,4,0.8001322641986388,0.030700962,7,0.1497853982640695,0.5661078161448971,17,TRUE,+,0.7027837441283069
ENSMUSG00000032724-P,ENSMUSG00000032724,Syringaldehyde,0.9411239481143202,0.005097541,6,0.7999999999999999,0.2,4,0.6240896334821996,0.1341518627524279,7,0.3692341950408501,0.1446856398208882,17,TRUE,+,0.3773819421780209
ENSMUSG00000032724-P,ENSMUSG00000032724,Tartronic acid,-0.4,0.6,4,-0.4,0.6,4,-0.142857143,0.7599453002180929,7,-0.014285714,0.9596997645989476,15,TRUE,-,0.9698397339988332
ENSMUSG00000032740-P,ENSMUSG00000032740,(pm)-Norketamine,-0.304255532,0.5576993870568202,6,-0.6,0.3999999999999999,4,-0.128489042,0.7836663589301516,7,-0.0457087,0.8617108755072914,17,TRUE,-,0.9043540539604528
ENSMUSG00000032740-P,ENSMUSG00000032740,"1-Phenyl-1,2-ethanediol",0.3188740696088466,0.5379005604702051,6,0.3999999999999999,0.6,4,0.181848242,0.6963638336303282,7,0.3143037865213262,0.2192093387323105,17,TRUE,+,0.444895739
ENSMUSG00000032740-P,ENSMUSG00000032740,"1,5-Anhydroglucitol",-0.359092423,0.5528147466433505,5,-0.8,0.2,4,-0.028988552,0.9565293523898406,6,-0.291592595,0.2916558392813875,15,TRUE,-,0.504081508
ENSMUSG00000032740-P,ENSMUSG00000032740,2-Heptenoic acid,0.7999999999999999,0.2,4,0.5,0.6666666666666667,3,0.6,0.2079999999999998,6,0.3626373626373627,0.2233157202924816,13,TRUE,+,0.4483817576630505
ENSMUSG00000032740-P,ENSMUSG00000032740,2-Hydroxybutyric acid,-0.289885518,0.5773517870348748,6,-1,0,3,-0.3,0.6238376647810728,5,-0.393839622,0.1635263888853331,14,TRUE,-,0.3951636741065535
ENSMUSG00000032740-P,ENSMUSG00000032740,"2,2-Diallylpyrrolidine",0.5,0.6666666666666667,3,0.5,0.6666666666666667,3,0.6668859288553501,0.2188939813132316,5,0.3599098175867821,0.2769477,11,TRUE,+,0.4926075118245546
ENSMUSG00000032740-P,ENSMUSG00000032740,"2,5-Dimethoxybenzonitrile",1,0,3,0.5,0.6666666666666667,3,0.3999999999999999,0.6,4,0.042424242,0.907363818,10,TRUE,+,0.9348662585132356
ENSMUSG00000032740-P,ENSMUSG00000032740,"2',2,3,6'-Tetramethoxychalcone",-0.615587011,0.2689977701158222,5,-0.8,0.2,4,-0.057977104,0.9131317851623264,6,-0.248658716,0.3715056917823776,15,TRUE,-,0.5647732508578931
ENSMUSG00000032740-P,ENSMUSG00000032740,3-Methylvaleric acid,0.1999999999999999,0.747060078,5,0.5,0.6666666666666667,3,0.6071428571428572,0.1482311614811614,7,0.2964285714285714,0.2833554284342628,15,TRUE,+,0.4983978905332666
ENSMUSG00000032740-P,ENSMUSG00000032740,"3,4,5-Trihydroxypentanoic acid, tetrakis(trimethylsilyl)-",-1,0,3,-1,0,3,-0.4,0.6,4,-0.139393939,0.7009318849100584,10,TRUE,-,0.7925354331904227
ENSMUSG00000032740-P,ENSMUSG00000032740,"3,5-di-tert-Butyl-4-hydroxyacetophenone",-0.20519567,0.7405819415910722,5,-0.5,0.6666666666666667,3,-0.1,0.8728885715695383,5,-0.220082739,0.4699887574223865,13,TRUE,-,0.6345164483168622
ENSMUSG00000032740-P,ENSMUSG00000032740,4-Pyridinol,-0.088273483,0.8679336982351336,6,-0.4,0.6,4,-0.342356236,0.4522512215909057,7,-0.273788064,0.2876183776986188,17,TRUE,-,0.5014431468922327
ENSMUSG00000032740-P,ENSMUSG00000032740,"Acetic acid, bis[(trimethylsilyl)oxyl]-",0.1159542071304896,0.826848213,6,1,0,3,0.8108437164260032,0.026916329,7,0.5360830556103972,0.032311793,16,TRUE,+,0.2279688429385108
ENSMUSG00000032740-P,ENSMUSG00000032740,Aceturic acid,0.3999999999999999,0.5046315754686911,5,0.5,0.6666666666666667,3,0.5217939320872036,0.2883432338003937,6,0.2816283332355569,0.3293374962627262,14,TRUE,+,0.5337511941092967
ENSMUSG00000032740-P,ENSMUSG00000032740,Aspartic acid,0.5,0.6666666666666667,3,0.5,0.6666666666666667,3,0.3535533905932737,0.5594043441634877,5,0.1535298947157476,0.6522077974970912,11,TRUE,+,0.7602190558756972
ENSMUSG00000032740-P,ENSMUSG00000032740,"Benzene, 4-ethenyl-1,2-dimethoxy-",-0.1,0.8728885715695383,5,-0.8,0.2,4,-0.43643578,0.3275824992661849,7,-0.329897265,0.2120874727851674,16,TRUE,-,0.4387199873688525
ENSMUSG00000032740-P,ENSMUSG00000032740,Butanedioic acid,0.6767633692869747,0.1398366873478105,6,0.6000000000000001,0.3999999999999999,4,0.4285714285714286,0.337368311,7,0.1325154371752697,0.6121524029067718,17,TRUE,+,0.7328007299827236
ENSMUSG00000032740-P,ENSMUSG00000032740,Butylated Hydroxytoluene,-0.314285714,0.5440932944606414,6,-0.4,0.6,4,-0.090093746,0.8476720796198265,7,-0.191293721,0.4620464189866918,17,TRUE,-,0.6287168833309907
ENSMUSG00000032740-P,ENSMUSG00000032740,Campesterol,-0.714285714,0.1107871720116617,6,-0.4,0.6,4,-0.392857143,0.3833168704269726,7,-0.465686275,0.059578242,17,TRUE,-,0.2757796502996213
ENSMUSG00000032740-P,ENSMUSG00000032740,cyclobutanecarboxylic acid,-0.1,0.8728885715695383,5,-0.4,0.6,4,-0.085714286,0.8717434402332361,6,-0.114285714,0.6850657626568972,15,TRUE,-,0.7823726334480929
ENSMUSG00000032740-P,ENSMUSG00000032740,"D-Xylofuranose, 1,2,3,5-tetrakis-O-",0.316227766,0.683772234,4,0.3999999999999999,0.6,4,0.4684874806016907,0.2889967715971479,7,0.089445581,0.7512408247322836,15,TRUE,+,0.828044569
ENSMUSG00000032740-P,ENSMUSG00000032740,Dimethyl fumarate,0.1449427589131121,0.7841083696021083,6,0.5,0.6666666666666667,3,0.5714285714285715,0.1802019889115274,7,0.3855777349969453,0.1402272864000109,16,TRUE,+,0.3732315352681782
ENSMUSG00000032740-P,ENSMUSG00000032740,DL-Phenylalanine,-0.142857143,0.7871720116618075,6,-0.4,0.6,4,-0.036037499,0.938860561,7,-0.204782381,0.4304414422656931,17,TRUE,-,0.6062557386209538
ENSMUSG00000032740-P,ENSMUSG00000032740,Dobutamine,0.028571429,0.9571545189504372,6,1,0,3,0.085714286,0.8717434402332361,6,0.1571428571428571,0.5759526006037947,15,TRUE,+,0.7085210717138254
ENSMUSG00000032740-P,ENSMUSG00000032740,Fenitrothion,0.2,0.704,6,0.316227766,0.683772234,4,0.792824967,0.033443544,7,0.2809818066031181,0.274625846,17,TRUE,+,0.491281072
ENSMUSG00000032740-P,ENSMUSG00000032740,Glucose,0.3142857142857143,0.5440932944606414,6,0.5,0.6666666666666667,3,0.4285714285714286,0.337368311,7,0.2823529411764706,0.2893498290632738,16,TRUE,+,0.5022989596071494
ENSMUSG00000032740-P,ENSMUSG00000032740,Glyoxime,-0.20597146,0.6954119012537147,6,-0.8,0.2,4,-0.102597835,0.8695979205185651,5,-0.189794776,0.4980882800496092,15,TRUE,-,0.65502686
ENSMUSG00000032740-P,ENSMUSG00000032740,Hippuric acid,-0.714285714,0.1107871720116617,6,-1,0,4,-0.25226249,0.5852410907160581,7,-0.502759138,0.039691852,17,TRUE,-,0.2422736257095973
ENSMUSG00000032740-P,ENSMUSG00000032740,Isoxaben,0.6,0.2079999999999998,6,0.1999999999999999,0.8,4,0.3,0.6238376647810728,5,0.028571429,0.9194899083821856,15,TRUE,+,0.9431473031810044
ENSMUSG00000032740-P,ENSMUSG00000032740,L-Glutamic acid,0.2898855178262242,0.5773517870348748,6,0.7999999999999999,0.2,4,0.2162249910469341,0.6414455093539175,7,0.062576734,0.8114228070999333,17,TRUE,+,0.8691121060665771
ENSMUSG00000032740-P,ENSMUSG00000032740,l-Histidine ethyl ester,0.3714285714285715,0.4684781341107871,6,1,0,3,0.5188745216627708,0.2327539186667624,7,0.3716830330568026,0.1563309511027243,16,TRUE,+,0.3891020816543183
ENSMUSG00000032740-P,ENSMUSG00000032740,N-Isovaleroylglycine,-0.2,0.747060078,5,-0.5,0.6666666666666667,3,-0.072074997,0.8779592508225129,7,-0.184093014,0.5113195510598074,15,TRUE,-,0.6644458549334494
ENSMUSG00000032740-P,ENSMUSG00000032740,Neostigmine ,0.4857142857142857,0.3287230320699709,6,0.5,0.6666666666666667,3,0.6785714285714287,0.093750254,7,0.3705882352941176,0.1576504647378205,16,TRUE,+,0.3904467156760994
ENSMUSG00000032740-P,ENSMUSG00000032740,Niacinamide,0.151794185,0.7740575031656567,6,0.1999999999999999,0.8,4,0.036037499,0.938860561,7,0.081131299,0.7569080179482992,17,TRUE,+,0.8321769492092292
ENSMUSG00000032740-P,ENSMUSG00000032740,Norketamine,-0.057977104,0.9131317851623264,6,-0.737864787,0.2621352126273781,4,-0.359066249,0.4289536103825811,7,-0.267244622,0.2997531174944403,17,TRUE,-,0.5100044800601925
ENSMUSG00000032740-P,ENSMUSG00000032740,Octan-2-yl palmitate,-0.6,0.2847569798652937,5,-0.6,0.3999999999999999,4,-0.153896753,0.8048288166080632,5,-0.136413724,0.6419243321543964,14,TRUE,-,0.7526923994729814
ENSMUSG00000032740-P,ENSMUSG00000032740,Phloroglucinol,0.3999999999999999,0.5046315754686911,5,0.5,0.6666666666666667,3,0.5405624776173354,0.2102892534955029,7,0.5469171084697646,0.034871036,15,TRUE,+,0.2329917732765651
ENSMUSG00000032740-P,ENSMUSG00000032740,Pipecolic acid,-0.051298918,0.934712848,5,-0.8,0.2,4,-0.198206242,0.6700850339168266,7,-0.26067775,0.3294963501729457,16,TRUE,-,0.5338532951908092
ENSMUSG00000032740-P,ENSMUSG00000032740,"Pyrazine, 3,6-dimethyl-2,5-bis(trimethylsilyloxy)-",-0.6,0.3999999999999999,4,-0.5,0.6666666666666667,3,-0.4,0.5046315754686911,5,-0.293706294,0.3541476412329217,12,TRUE,-,0.551558387
ENSMUSG00000032740-P,ENSMUSG00000032740,Syringaldehyde,-0.333947207,0.5177002083054396,6,-0.8,0.2,4,-0.055066732,0.9066574853325706,7,-0.241233007,0.3509506875137513,17,TRUE,-,0.5490393966650479
ENSMUSG00000032740-P,ENSMUSG00000032740,Tributyl acetylcitrate,-0.6,0.2079999999999998,6,-0.5,0.6666666666666667,3,-0.018018749,0.9694153868031988,7,-0.245769014,0.3588725182917601,16,TRUE,-,0.5552601477623808
ENSMUSG00000032740-P,ENSMUSG00000032740,Trimidox,-0.7,0.1881204043741872,5,-0.5,0.6666666666666667,3,-0.2,0.747060078,5,-0.296703297,0.3249215884859752,13,TRUE,-,0.5308084919640391
ENSMUSG00000032763-P,ENSMUSG00000032763, 5-Hydroxyhexanoic acid,-0.550782484,0.2573693316225744,6,-0.5,0.6666666666666667,3,-0.6,0.2847569798652937,5,-0.448845156,0.1074236335159561,14,TRUE,-,0.3369503397399295
ENSMUSG00000032763-P,ENSMUSG00000032763,"1-Octanol, 2-butyl-",-0.142857143,0.7871720116618075,6,-1,0,3,-0.071428571,0.8790481931481541,7,-0.205882353,0.4442846410521438,16,TRUE,-,0.6161574589162276
ENSMUSG00000032763-P,ENSMUSG00000032763,"1-Octene, 2-methyl-",-0.1,0.8728885715695383,5,-0.8,0.2,4,-0.23424374,0.6131550369752419,7,-0.176600489,0.5129355553660633,16,TRUE,-,0.6649919725114658
ENSMUSG00000032763-P,ENSMUSG00000032763,"1-Phenyl-1,2-ethanediol",-0.057977104,0.9131317851623264,6,-0.2,0.8,4,-0.309142011,0.4998985145994544,7,-0.311848288,0.2230259968528854,17,TRUE,-,0.4483176942190253
ENSMUSG00000032763-P,ENSMUSG00000032763,"1,1'-Biphenyl, 3,4-diethyl-",-0.210818511,0.7891814893221081,4,-1,0,4,-0.4,0.6,4,-0.192644779,0.548602519,12,TRUE,-,0.6909348391434804
ENSMUSG00000032763-P,ENSMUSG00000032763,"1,2-Benzenedicarboxylic acid",0.1999999999999999,0.8,4,0.1999999999999999,0.8,4,0.4364357804719848,0.3275824992661849,7,0.2415030697918641,0.3858688946294802,15,TRUE,+,0.5742492767021884
ENSMUSG00000032763-P,ENSMUSG00000032763,"1,3-bis[(Trimethylsilyl)ethynyl]benzene",0.085714286,0.8717434402332361,6,0.5,0.6666666666666667,3,0.7387687194103585,0.057858497,7,0.094186928,0.7286218233178439,16,TRUE,+,0.8112442170654812
ENSMUSG00000032763-P,ENSMUSG00000032763,12-Oxooctadecanoate,-0.771428571,0.072396501,6,-0.5,0.6666666666666667,3,-0.057977104,0.9131317851623264,6,-0.655943068,0.007922513,15,TRUE,-,0.1536625449749273
ENSMUSG00000032763-P,ENSMUSG00000032763,2-Amino-4-methylphenol,-0.8,0.2,4,-0.5,0.6666666666666667,3,-0.071428571,0.8790481931481541,7,-0.015384615,0.9583697893719862,14,TRUE,-,0.969017843
ENSMUSG00000032763-P,ENSMUSG00000032763,2-Methylglutaconic acid,-0.142857143,0.7871720116618075,6,-0.8,0.2,4,-0.178571429,0.7016579425162729,7,-0.308823529,0.227785653,17,TRUE,-,0.4521709789119157
ENSMUSG00000032763-P,ENSMUSG00000032763,2-Pyrrolidinone,0.3142857142857143,0.5440932944606414,6,0.3999999999999999,0.6,4,0.5091750772173156,0.2431462243170253,7,0.1766872495670262,0.4975317200387158,17,TRUE,+,0.65502686
ENSMUSG00000032763-P,ENSMUSG00000032763,"2,3-Butanediol",-0.371428571,0.4684781341107871,6,-0.5,0.6666666666666667,3,-0.288299988,0.5306506599466652,7,-0.2766741,0.2995718845513037,16,TRUE,-,0.5100044800601925
ENSMUSG00000032763-P,ENSMUSG00000032763,"2,4-Decadienal",-0.257142857,0.6227871720116618,6,-1,0,4,-0.142857143,0.7599453002180929,7,-0.531862745,0.027987612,17,TRUE,-,0.2182740264090807
ENSMUSG00000032763-P,ENSMUSG00000032763,"3-Hydroxy-2,3-dihydromaltol",-0.81167945,0.049857585,6,-1,0,3,-0.035714286,0.9394082054712856,7,-0.5533482,0.026181102,16,TRUE,-,0.214008723
ENSMUSG00000032763-P,ENSMUSG00000032763,3-Methoxysalicylic acid,1,0,3,0.7999999999999999,0.2,4,0.5,0.6666666666666667,3,0.3454545454545454,0.3282265114713673,10,TRUE,+,0.5325398573449388
ENSMUSG00000032763-P,ENSMUSG00000032763,"3,4,5-Trihydroxypentanoic acid, tetrakis(trimethylsilyl)-",-1,0,3,-1,0,3,-0.8,0.2,4,-0.696969697,0.025096676,10,TRUE,-,0.2115642059200927
ENSMUSG00000032763-P,ENSMUSG00000032763,"3beta-TRIMETHYLSILOXY-5alpha,6alpha-EPOXYCHOLESTANE",-0.576817904,0.2307322519546003,6,-1,0,4,-0.142857143,0.7871720116618075,6,-0.2979364,0.2623870826659999,16,TRUE,-,0.4824522249735964
ENSMUSG00000032763-P,ENSMUSG00000032763,4-(Methoxycarbonyl)phenol,-0.085714286,0.8717434402332361,6,-0.8,0.2,4,-0.357142857,0.4316113520383278,7,-0.431372549,0.083830739,17,TRUE,-,0.3089910931288478
ENSMUSG00000032763-P,ENSMUSG00000032763,4-Hydroxyphenyllactic acid,-0.8,0.1040880386618278,5,-0.2,0.8,4,-0.142857143,0.7599453002180929,7,-0.511764706,0.042723448,16,TRUE,-,0.2477097924068551
ENSMUSG00000032763-P,ENSMUSG00000032763,"5-Cholesten-3beta, 7alpha-bis[(trimethylsilyl)oxy]- ",0.3142857142857143,0.5440932944606414,6,0.3999999999999999,0.6,4,0.8214285714285715,0.023448808,7,0.3480392156862745,0.1710131488691031,17,TRUE,+,0.4013723918394706
ENSMUSG00000032763-P,ENSMUSG00000032763,5-Hydroxyquinoline,-0.6,0.2079999999999998,6,-1,0,3,-0.753702346,0.083523281,6,-0.051832014,0.8544441652796256,15,TRUE,-,0.8988051677397013
ENSMUSG00000032763-P,ENSMUSG00000032763,"6,8-Dioxapentadecane",-0.666885929,0.2188939813132316,5,-1,0,3,-1,0,3,-0.355353997,0.283517753,11,TRUE,-,0.4983978905332666
ENSMUSG00000032763-P,ENSMUSG00000032763,"7-Acetyl-6-ethyl-1,1,4,4-tetramethyltetralin ",-0.202919862,0.6997979681570189,6,-0.6,0.3999999999999999,4,-0.607142857,0.1482311614811614,7,-0.275904405,0.2837581783201547,17,TRUE,-,0.4983978905332666
ENSMUSG00000032763-P,ENSMUSG00000032763,"7-Isoquinolinol, 1,2,3,4-tetrahydro-1-[(4-hydroxyphenyl)methyl]-6-methoxy-",0.7378647873726218,0.2621352126273781,4,0.3999999999999999,0.6,4,0.5405624776173354,0.2102892534955029,7,0.1431129302470306,0.6108779015990049,15,TRUE,+,0.7324150637438066
ENSMUSG00000032763-P,ENSMUSG00000032763,9-Octadecenamide,-0.6,0.3999999999999999,4,-0.5,0.6666666666666667,3,-0.1,0.8728885715695383,5,-0.167832168,0.602099428,12,TRUE,-,0.7263873844817231
ENSMUSG00000032763-P,ENSMUSG00000032763,"9,12-Octadecadienoic acid",0.5,0.6666666666666667,3,0.3999999999999999,0.6,4,1,0,4,0.1454545454545454,0.6695786456420787,11,TRUE,+,0.7725679264493445
ENSMUSG00000032763-P,ENSMUSG00000032763,"Acetic acid, bis[(trimethylsilyl)oxyl]-",0.3478626213914691,0.4992532181146331,6,0.5,0.6666666666666667,3,0.072074997,0.8779592508225129,7,0.1001473840151291,0.7121094790988929,16,TRUE,+,0.8003323126132681
ENSMUSG00000032763-P,ENSMUSG00000032763,Aceturic acid,-0.3,0.6238376647810728,5,-0.5,0.6666666666666667,3,-0.579771036,0.227783957,6,-0.088008854,0.7648043912932039,14,TRUE,-,0.836815194
ENSMUSG00000032763-P,ENSMUSG00000032763,Benzeneacetic acid,-0.771428571,0.072396501,6,-0.4,0.6,4,-0.571428571,0.1802019889115274,7,-0.490196078,0.04575998,17,TRUE,-,0.2536171796737541
ENSMUSG00000032763-P,ENSMUSG00000032763,"beta-D-Galactofuranose, 1,2,3,5,6-pentakis-O-(trimethylsilyl)-",-0.6,0.2079999999999998,6,-1,0,3,-0.185312329,0.6907777961916857,7,-0.530975762,0.034318889,16,TRUE,-,0.2321071792766716
ENSMUSG00000032763-P,ENSMUSG00000032763,"Butanoic acid, 2,4-bis[(trimethylsilyl)oxy]-",-0.550782484,0.2573693316225744,6,-1,0,3,-0.036037499,0.938860561,7,-0.042709914,0.8752038775690698,16,TRUE,-,0.9131768443200822
ENSMUSG00000032763-P,ENSMUSG00000032763,"Cholest-7-en-3-ol, (3beta,5alpha)-",-0.485714286,0.3287230320699709,6,-1,0,4,-0.115954207,0.826848213,6,-0.485651346,0.056508862,16,TRUE,-,0.2711788210224509
ENSMUSG00000032763-P,ENSMUSG00000032763,D-Fructose,-0.4,0.5046315754686911,5,-1,0,4,-0.037062466,0.937124009,7,-0.25958815,0.331595012,16,TRUE,-,0.5354777796211257
ENSMUSG00000032763-P,ENSMUSG00000032763,Dihydrouracil,-0.4,0.5046315754686911,5,-0.2,0.8,4,-0.285714286,0.5345092286010406,7,-0.094117647,0.7288144270239805,16,TRUE,-,0.8112442170654812
ENSMUSG00000032763-P,ENSMUSG00000032763,Dimethyl fumarate,-0.289885518,0.5773517870348748,6,-0.5,0.6666666666666667,3,-0.285714286,0.5345092286010406,7,-0.373804369,0.1537953993687918,16,TRUE,-,0.3868741746659787
ENSMUSG00000032763-P,ENSMUSG00000032763,Erythritol,-0.142857143,0.7871720116618075,6,-0.8,0.2,4,-0.236402714,0.6097900468148635,7,-0.328834603,0.197485918,17,TRUE,-,0.4264280192615007
ENSMUSG00000032763-P,ENSMUSG00000032763,Fenitrothion,0.085714286,0.8717434402332361,6,0.632455532,0.367544468,4,0.6306562238868914,0.1288876956849578,7,0.3779143949072506,0.1347547108921789,17,TRUE,+,0.3684337458987786
ENSMUSG00000032763-P,ENSMUSG00000032763,Glycine,-0.376851173,0.4614828403508046,6,-0.4,0.6,4,-0.036037499,0.938860561,7,-0.408589265,0.1034544512128218,17,TRUE,-,0.3327941816114707
ENSMUSG00000032763-P,ENSMUSG00000032763,Indole-3-lactic acid,-0.828571429,0.041562682,6,-0.5,0.6666666666666667,3,-0.535714286,0.2152174556780127,7,-0.429411765,0.096936485,16,TRUE,-,0.3252094447863509
