n1,n2,r,p,fdr,"('n1', 'n2')"
ENSMUSG00000024687,Ribitol,0.37272727272727263,0.12946293684211116,0.2369301365507576,"('ENSMUSG00000024687', 'Ribitol')"
ENSMUSG00000021377,Ribitol,-0.4272727272727272,0.09497186248271355,0.20792086989519978,"('ENSMUSG00000021377', 'Ribitol')"
ENSMUSG00000018322,Ribitol,0.1909090909090909,0.2869565841427607,0.35195819825222047,"('ENSMUSG00000018322', 'Ribitol')"
ENSMUSG00000062937,Ribitol,0.036363636363636355,0.4577341584452673,0.4695503816789567,"('ENSMUSG00000062937', 'Ribitol')"
ENSMUSG00000064345,Ribitol,-0.43636363636363623,0.0898324382900057,0.2036136957157203,"('ENSMUSG00000064345', 'Ribitol')"
ENSMUSG00000039883,Ribitol,-0.1909090909090909,0.2869565841427607,0.35195819825222047,"('ENSMUSG00000039883', 'Ribitol')"
ENSMUSG00000024290,Ribitol,-0.07272727272727271,0.4158582026906685,0.44056235208802047,"('ENSMUSG00000024290', 'Ribitol')"
ENSMUSG00000001687,Ribitol,0.11818181818181817,0.36464238975989005,0.40568685230171575,"('ENSMUSG00000001687', 'Ribitol')"
ENSMUSG00000021244,Ribitol,-0.4181818181818181,0.1002851085170254,0.21249283263040222,"('ENSMUSG00000021244', 'Ribitol')"
ENSMUSG00000022463,Ribitol,-0.36363636363636354,0.1358187704969114,0.24140643211299878,"('ENSMUSG00000022463', 'Ribitol')"
ENSMUSG00000036641,Ribitol,-0.2545454545454545,0.2250182884444143,0.30801066539366695,"('ENSMUSG00000036641', 'Ribitol')"
ENSMUSG00000106718,Ribitol,-0.25057012616801283,0.2286926130766766,0.31066292868804274,"('ENSMUSG00000106718', 'Ribitol')"
ENSMUSG00000030782,Ribitol,-0.36363636363636354,0.1358187704969114,0.24140643211299878,"('ENSMUSG00000030782', 'Ribitol')"
ENSMUSG00000030079,Ribitol,0.5636363636363636,0.035475867238187714,0.14466108736942068,"('ENSMUSG00000030079', 'Ribitol')"
ENSMUSG00000005131,Ribitol,-0.07289312761251283,0.41566868894953113,0.44042539382338647,"('ENSMUSG00000005131', 'Ribitol')"
ENSMUSG00000053012,Ribitol,-0.48181818181818176,0.06671691912841449,0.18166350661636244,"('ENSMUSG00000053012', 'Ribitol')"
ENSMUSG00000021254,Ribitol,0.29090909090909084,0.1927284848456829,0.28480559817505935,"('ENSMUSG00000021254', 'Ribitol')"
ENSMUSG00000022312,Ribitol,-0.3454545454545454,0.14904461045151945,0.25160794931460834,"('ENSMUSG00000022312', 'Ribitol')"
ENSMUSG00000019699,Ribitol,0.009090909090909089,0.4894182500720968,0.49198355564998936,"('ENSMUSG00000019699', 'Ribitol')"
ENSMUSG00000020248,Ribitol,-0.5818181818181817,0.03020994810782423,0.13639245944883224,"('ENSMUSG00000020248', 'Ribitol')"
ENSMUSG00000031657,Ribitol,0.24545454545454543,0.23346118349100814,0.31428333157653604,"('ENSMUSG00000031657', 'Ribitol')"
ENSMUSG00000001441,Ribitol,-0.4181818181818181,0.1002851085170254,0.21249283263040222,"('ENSMUSG00000001441', 'Ribitol')"
ENSMUSG00000001054,Ribitol,-0.48181818181818176,0.06671691912841449,0.18166350661636244,"('ENSMUSG00000001054', 'Ribitol')"
ENSMUSG00000037012,Ribitol,-0.8727272727272725,0.00022730752570482312,0.0332046590400452,"('ENSMUSG00000037012', 'Ribitol')"
ENSMUSG00000039943,Ribitol,-0.1727272727272727,0.3057711924256185,0.3650382702970412,"('ENSMUSG00000039943', 'Ribitol')"
ENSMUSG00000095677,Ribitol,0.350798176635218,0.14508678789059307,0.24851130814159597,"('ENSMUSG00000095677', 'Ribitol')"
ENSMUSG00000004098,Ribitol,-0.4738053294813334,0.07048262130333033,0.18555337551271453,"('ENSMUSG00000004098', 'Ribitol')"
ENSMUSG00000025323,Ribitol,-0.3363636363636363,0.15591215695019328,0.25720361296871247,"('ENSMUSG00000025323', 'Ribitol')"
ENSMUSG00000034863,Ribitol,-0.4999999999999999,0.05865340150711913,0.17351484312682774,"('ENSMUSG00000034863', 'Ribitol')"
ENSMUSG00000068762,Ribitol,-0.36902145853834617,0.13203302436197814,0.23876531748076213,"('ENSMUSG00000068762', 'Ribitol')"
ENSMUSG00000068335,Ribitol,-0.6454545454545453,0.015981399664008772,0.10999298863282925,"('ENSMUSG00000068335', 'Ribitol')"
ENSMUSG00000030304,Ribitol,-0.6363636363636362,0.01764349061003116,0.11370920854122138,"('ENSMUSG00000030304', 'Ribitol')"
ENSMUSG00000029878,Ribitol,0.446470406626641,0.0843220966686269,0.19866825321362475,"('ENSMUSG00000029878', 'Ribitol')"
ENSMUSG00000021957,Ribitol,-0.609090909090909,0.023347854677049442,0.12469374768487926,"('ENSMUSG00000021957', 'Ribitol')"
ENSMUSG00000022361,Ribitol,-0.09999999999999998,0.38493749994606835,0.4198219839303139,"('ENSMUSG00000022361', 'Ribitol')"
ENSMUSG00000017221,Ribitol,-0.6545454545454544,0.014432299478500964,0.10670103661120928,"('ENSMUSG00000017221', 'Ribitol')"
ENSMUSG00000045817,Ribitol,0.4272727272727272,0.09497186248271355,0.20792086989519978,"('ENSMUSG00000045817', 'Ribitol')"
ENSMUSG00000031808,Ribitol,-0.19999999999999996,0.27772272105279283,0.34548633260164746,"('ENSMUSG00000031808', 'Ribitol')"
ENSMUSG00000021676,Ribitol,-0.409090909090909,0.10577250517104808,0.21690864009127064,"('ENSMUSG00000021676', 'Ribitol')"
ENSMUSG00000030217,Ribitol,0.3861509473153654,0.12039385117898335,0.22953352012201206,"('ENSMUSG00000030217', 'Ribitol')"
ENSMUSG00000105607,Ribitol,0.40368671387966554,0.10911714390707641,0.21985044832255884,"('ENSMUSG00000105607', 'Ribitol')"
ENSMUSG00000026563,Ribitol,-0.10909090909090906,0.37475429811707417,0.41282255958681985,"('ENSMUSG00000026563', 'Ribitol')"
ENSMUSG00000067928,Ribitol,0.2545454545454545,0.2250182884444143,0.30801066539366695,"('ENSMUSG00000067928', 'Ribitol')"
ENSMUSG00000003360,Ribitol,-0.26363636363636356,0.21672036880580736,0.30178712987546447,"('ENSMUSG00000003360', 'Ribitol')"
ENSMUSG00000047371,Ribitol,-0.4454545454545453,0.08486630246340601,0.199196674051276,"('ENSMUSG00000047371', 'Ribitol')"
ENSMUSG00000020444,Ribitol,-0.5272727272727271,0.04778260917657719,0.1607150791314304,"('ENSMUSG00000020444', 'Ribitol')"
ENSMUSG00000070544,Ribitol,-0.20909090909090905,0.26861046760566143,0.3389077175239007,"('ENSMUSG00000070544', 'Ribitol')"
ENSMUSG00000038064,Ribitol,-0.1636363636363636,0.31534260732126795,0.3714687142067474,"('ENSMUSG00000038064', 'Ribitol')"
ENSMUSG00000017802,Ribitol,-0.09090909090909088,0.39518636887664516,0.4266997353171352,"('ENSMUSG00000017802', 'Ribitol')"
ENSMUSG00000032050,Ribitol,-0.47272727272727266,0.07099926010315996,0.18605147490186785,"('ENSMUSG00000032050', 'Ribitol')"
ENSMUSG00000056952,Ribitol,-0.5272727272727271,0.04778260917657719,0.1607150791314304,"('ENSMUSG00000056952', 'Ribitol')"
ENSMUSG00000060227,Ribitol,-0.19999999999999996,0.27772272105279283,0.34548633260164746,"('ENSMUSG00000060227', 'Ribitol')"
ENSMUSG00000024191,Ribitol,0.36363636363636354,0.1358187704969114,0.24140643211299878,"('ENSMUSG00000024191', 'Ribitol')"
ENSMUSG00000026509,Ribitol,0.3363636363636363,0.15591215695019328,0.25720361296871247,"('ENSMUSG00000026509', 'Ribitol')"
ENSMUSG00000038608,Ribitol,0.13636363636363633,0.34465451029318106,0.3923547482959046,"('ENSMUSG00000038608', 'Ribitol')"
ENSMUSG00000104682,Ribitol,0.609090909090909,0.023347854677049442,0.12469374768487926,"('ENSMUSG00000104682', 'Ribitol')"
ENSMUSG00000091183,Ribitol,0.046524210519923545,0.44597749006803494,0.4617420306171897,"('ENSMUSG00000091183', 'Ribitol')"
ENSMUSG00000026820,Ribitol,-0.14545454545454542,0.33478932282103935,0.38517153495559003,"('ENSMUSG00000026820', 'Ribitol')"
ENSMUSG00000031489,Ribitol,-0.22796863154762534,0.2500953630103844,0.3256188520027917,"('ENSMUSG00000031489', 'Ribitol')"
ENSMUSG00000035093,Ribitol,-0.36363636363636354,0.1358187704969114,0.24140643211299878,"('ENSMUSG00000035093', 'Ribitol')"
ENSMUSG00000032306,Ribitol,-0.2818181818181818,0.2005724489802393,0.29046060681942254,"('ENSMUSG00000032306', 'Ribitol')"
ENSMUSG00000049571,Ribitol,-0.24545454545454543,0.23346118349100814,0.31428333157653604,"('ENSMUSG00000049571', 'Ribitol')"
ENSMUSG00000024870,Ribitol,0.2545454545454545,0.2250182884444143,0.30801066539366695,"('ENSMUSG00000024870', 'Ribitol')"
ENSMUSG00000059820,Ribitol,-0.47272727272727266,0.07099926010315996,0.18605147490186785,"('ENSMUSG00000059820', 'Ribitol')"
ENSMUSG00000064246,Ribitol,0.22727272727272727,0.2507678338024685,0.3261604444987346,"('ENSMUSG00000064246', 'Ribitol')"
ENSMUSG00000007739,Ribitol,0.07272727272727271,0.4158582026906685,0.44056235208802047,"('ENSMUSG00000007739', 'Ribitol')"
ENSMUSG00000002660,Ribitol,0.1636363636363636,0.31534260732126795,0.3714687142067474,"('ENSMUSG00000002660', 'Ribitol')"
ENSMUSG00000054717,Ribitol,-0.5454545454545453,0.0413254786720876,0.15200564657012103,"('ENSMUSG00000054717', 'Ribitol')"
ENSMUSG00000022141,Ribitol,-0.1909090909090909,0.2869565841427607,0.35195819825222047,"('ENSMUSG00000022141', 'Ribitol')"
ENSMUSG00000024002,Ribitol,-0.5727272727272726,0.03277152630050933,0.14118423192225443,"('ENSMUSG00000024002', 'Ribitol')"
ENSMUSG00000006476,Ribitol,0.06363636363636363,0.4262695362712609,0.4482312909802822,"('ENSMUSG00000006476', 'Ribitol')"
ENSMUSG00000052584,Ribitol,0.027272727272727264,0.4682792240963061,0.4770214366321154,"('ENSMUSG00000052584', 'Ribitol')"
ENSMUSG00000027108,Ribitol,0.36363636363636354,0.1358187704969114,0.24140643211299878,"('ENSMUSG00000027108', 'Ribitol')"
ENSMUSG00000069631,Ribitol,0.009090909090909089,0.4894182500720968,0.49198355564998936,"('ENSMUSG00000069631', 'Ribitol')"
ENSMUSG00000020227,Ribitol,0.2935903373670295,0.19044487976063856,0.28371747139157477,"('ENSMUSG00000020227', 'Ribitol')"
ENSMUSG00000070527,Ribitol,-0.4601378680539872,0.07720919706233158,0.19253464548026036,"('ENSMUSG00000070527', 'Ribitol')"
ENSMUSG00000031198,Ribitol,-0.06363636363636363,0.4262695362712609,0.4482312909802822,"('ENSMUSG00000031198', 'Ribitol')"
ENSMUSG00000023931,Ribitol,-0.47272727272727266,0.07099926010315996,0.18605147490186785,"('ENSMUSG00000023931', 'Ribitol')"
ENSMUSG00000089875,Ribitol,-0.37219368415938836,0.12983122844265355,0.23724831095056392,"('ENSMUSG00000089875', 'Ribitol')"
ENSMUSG00000038390,Ribitol,-0.27272727272727265,0.2085707185712657,0.29608386390262387,"('ENSMUSG00000038390', 'Ribitol')"
ENSMUSG00000002748,Ribitol,-0.49090909090909085,0.06260220356924771,0.1773208704459627,"('ENSMUSG00000002748', 'Ribitol')"
ENSMUSG00000020235,Ribitol,-0.3181818181818181,0.17014880709095181,0.2683025831507787,"('ENSMUSG00000020235', 'Ribitol')"
ENSMUSG00000019173,Ribitol,-0.26363636363636356,0.21672036880580736,0.30178712987546447,"('ENSMUSG00000019173', 'Ribitol')"
ENSMUSG00000029551,Ribitol,-0.24545454545454543,0.23346118349100814,0.31428333157653604,"('ENSMUSG00000029551', 'Ribitol')"
ENSMUSG00000027210,Ribitol,0.13636363636363633,0.34465451029318106,0.3923547482959046,"('ENSMUSG00000027210', 'Ribitol')"
ENSMUSG00000022674,Ribitol,0.18181818181818177,0.2963076064227501,0.35839369195307685,"('ENSMUSG00000022674', 'Ribitol')"
ENSMUSG00000025894,Ribitol,0.2818181818181818,0.2005724489802393,0.29046060681942254,"('ENSMUSG00000025894', 'Ribitol')"
ENSMUSG00000016018,Ribitol,-0.3545454545454545,0.14234637047794346,0.24673764578725849,"('ENSMUSG00000016018', 'Ribitol')"
ENSMUSG00000020380,Ribitol,-0.43636363636363623,0.0898324382900057,0.2036136957157203,"('ENSMUSG00000020380', 'Ribitol')"
ENSMUSG00000032459,Ribitol,0.06363636363636363,0.4262695362712609,0.4482312909802822,"('ENSMUSG00000032459', 'Ribitol')"
ENSMUSG00000027680,Ribitol,-0.36363636363636354,0.1358187704969114,0.24140643211299878,"('ENSMUSG00000027680', 'Ribitol')"
ENSMUSG00000022843,Ribitol,0.22727272727272727,0.2507678338024685,0.3261604444987346,"('ENSMUSG00000022843', 'Ribitol')"
ENSMUSG00000042557,Ribitol,-0.11818181818181817,0.36464238975989005,0.40568685230171575,"('ENSMUSG00000042557', 'Ribitol')"
ENSMUSG00000038884,Ribitol,0.6999999999999998,0.008235489418257214,0.09088887426464247,"('ENSMUSG00000038884', 'Ribitol')"
ENSMUSG00000059456,Ribitol,-0.4181818181818181,0.1002851085170254,0.21249283263040222,"('ENSMUSG00000059456', 'Ribitol')"
ENSMUSG00000031637,Ribitol,-0.02974089582579658,0.46541418626611014,0.4753278603396466,"('ENSMUSG00000031637', 'Ribitol')"
ENSMUSG00000036202,Ribitol,-0.29090909090909084,0.1927284848456829,0.28480559817505935,"('ENSMUSG00000036202', 'Ribitol')"
ENSMUSG00000043411,Ribitol,0.09999999999999998,0.38493749994606835,0.4198219839303139,"('ENSMUSG00000043411', 'Ribitol')"
ENSMUSG00000071650,Ribitol,-0.5363636363636363,0.04447670906798143,0.15667212043219783,"('ENSMUSG00000071650', 'Ribitol')"
ENSMUSG00000046806,Ribitol,-0.6818181818181818,0.010421426805472552,0.09702194417307237,"('ENSMUSG00000046806', 'Ribitol')"
ENSMUSG00000040661,Ribitol,0.18181818181818177,0.2963076064227501,0.35839369195307685,"('ENSMUSG00000040661', 'Ribitol')"
ENSMUSG00000028967,Ribitol,0.3181818181818181,0.17014880709095181,0.2683025831507787,"('ENSMUSG00000028967', 'Ribitol')"
ENSMUSG00000036197,Ribitol,-0.43636363636363623,0.0898324382900057,0.2036136957157203,"('ENSMUSG00000036197', 'Ribitol')"
ENSMUSG00000105302,Ribitol,0.3181818181818181,0.17014880709095181,0.2683025831507787,"('ENSMUSG00000105302', 'Ribitol')"
ENSMUSG00000033585,Ribitol,0.1636363636363636,0.31534260732126795,0.3714687142067474,"('ENSMUSG00000033585', 'Ribitol')"
ENSMUSG00000072662,Ribitol,-0.3272727272727272,0.1629474705064209,0.2630071797978427,"('ENSMUSG00000072662', 'Ribitol')"
ENSMUSG00000022568,Ribitol,-0.1545454545454545,0.32501698274879,0.3786330363646954,"('ENSMUSG00000022568', 'Ribitol')"
ENSMUSG00000022010,Ribitol,0.04545454545454544,0.44721349845265135,0.4624890629484351,"('ENSMUSG00000022010', 'Ribitol')"
ENSMUSG00000072763,Ribitol,0.1909090909090909,0.2869565841427607,0.35195819825222047,"('ENSMUSG00000072763', 'Ribitol')"
ENSMUSG00000021929,Ribitol,-0.10909090909090906,0.37475429811707417,0.41282255958681985,"('ENSMUSG00000021929', 'Ribitol')"
ENSMUSG00000025104,Ribitol,-0.06363636363636363,0.4262695362712609,0.4482312909802822,"('ENSMUSG00000025104', 'Ribitol')"
ENSMUSG00000018707,Ribitol,-0.618181818181818,0.021322784902663372,0.12100693047474316,"('ENSMUSG00000018707', 'Ribitol')"
ENSMUSG00000018293,Ribitol,0.12727272727272726,0.3546073128866525,0.3990764999228846,"('ENSMUSG00000018293', 'Ribitol')"
ENSMUSG00000051579,Ribitol,-0.09090909090909088,0.39518636887664516,0.4266997353171352,"('ENSMUSG00000051579', 'Ribitol')"
ENSMUSG00000049090,Ribitol,-0.24545454545454543,0.23346118349100814,0.31428333157653604,"('ENSMUSG00000049090', 'Ribitol')"
ENSMUSG00000042594,Ribitol,0.22727272727272727,0.2507678338024685,0.3261604444987346,"('ENSMUSG00000042594', 'Ribitol')"
ENSMUSG00000026113,Ribitol,0.4272727272727272,0.09497186248271355,0.20792086989519978,"('ENSMUSG00000026113', 'Ribitol')"
ENSMUSG00000027349,Ribitol,0.3818181818181818,0.12327978788948504,0.2314174035943426,"('ENSMUSG00000027349', 'Ribitol')"
ENSMUSG00000027646,Ribitol,0.36363636363636354,0.1358187704969114,0.24140643211299878,"('ENSMUSG00000027646', 'Ribitol')"
ENSMUSG00000020546,Ribitol,0.21818181818181812,0.2596241237774911,0.33273708937666935,"('ENSMUSG00000020546', 'Ribitol')"
ENSMUSG00000023046,Ribitol,-0.48181818181818176,0.06671691912841449,0.18166350661636244,"('ENSMUSG00000023046', 'Ribitol')"
ENSMUSG00000031776,Ribitol,-0.24545454545454543,0.23346118349100814,0.31428333157653604,"('ENSMUSG00000031776', 'Ribitol')"
ENSMUSG00000024976,Ribitol,-0.11818181818181817,0.36464238975989005,0.40568685230171575,"('ENSMUSG00000024976', 'Ribitol')"
ENSMUSG00000003199,Ribitol,-0.5454545454545453,0.0413254786720876,0.15200564657012103,"('ENSMUSG00000003199', 'Ribitol')"
ENSMUSG00000029265,Ribitol,-0.718181818181818,0.006399799034429233,0.08391460080566371,"('ENSMUSG00000029265', 'Ribitol')"
ENSMUSG00000036087,Ribitol,-0.309090909090909,0.17751421985075355,0.2736537206396263,"('ENSMUSG00000036087', 'Ribitol')"
ENSMUSG00000039813,Ribitol,-0.4999999999999999,0.05865340150711913,0.17351484312682774,"('ENSMUSG00000039813', 'Ribitol')"
ENSMUSG00000030094,"Ribonic acid, 2,3,4,5-tetrakis-",0.437347757452256,0.03958255442127237,0.15047314830953293,"('ENSMUSG00000030094', 'Ribonic acid, 2,3,4,5-tetrakis-')"
ENSMUSG00000004698,"Ribonic acid, 2,3,4,5-tetrakis-",-0.22850191821943713,0.188853446583378,0.2829464039866839,"('ENSMUSG00000004698', 'Ribonic acid, 2,3,4,5-tetrakis-')"
ENSMUSG00000021288,"Ribonic acid, 2,3,4,5-tetrakis-",-0.26535706631934636,0.1516547535635444,0.25397655619978143,"('ENSMUSG00000021288', 'Ribonic acid, 2,3,4,5-tetrakis-')"
ENSMUSG00000005580,"Ribonic acid, 2,3,4,5-tetrakis-",-0.5626552609919474,0.009353694934261327,0.09469280572597474,"('ENSMUSG00000005580', 'Ribonic acid, 2,3,4,5-tetrakis-')"
ENSMUSG00000003527,"Ribonic acid, 2,3,4,5-tetrakis-",0.2063888293594916,0.21337705249528205,0.29962736001197976,"('ENSMUSG00000003527', 'Ribonic acid, 2,3,4,5-tetrakis-')"
ENSMUSG00000028441,"Ribonic acid, 2,3,4,5-tetrakis-",0.2432439774594008,0.1734127107352763,0.270763235772609,"('ENSMUSG00000028441', 'Ribonic acid, 2,3,4,5-tetrakis-')"
ENSMUSG00000023092,"Ribonic acid, 2,3,4,5-tetrakis-",-0.15970564176627328,0.2701771276538709,0.34040711896320003,"('ENSMUSG00000023092', 'Ribonic acid, 2,3,4,5-tetrakis-')"
ENSMUSG00000030979,"Ribonic acid, 2,3,4,5-tetrakis-",-0.43980476732558327,0.03865126143239547,0.14911402758386366,"('ENSMUSG00000030979', 'Ribonic acid, 2,3,4,5-tetrakis-')"
ENSMUSG00000023341,"Ribonic acid, 2,3,4,5-tetrakis-",0.3182403166545885,0.10658940273205271,0.2174440202860373,"('ENSMUSG00000023341', 'Ribonic acid, 2,3,4,5-tetrakis-')"
ENSMUSG00000049744,"Ribonic acid, 2,3,4,5-tetrakis-",-0.32842400678753536,0.09903979609129969,0.21176422241344023,"('ENSMUSG00000049744', 'Ribonic acid, 2,3,4,5-tetrakis-')"
ENSMUSG00000027598,"Ribonic acid, 2,3,4,5-tetrakis-",0.22358789847278254,0.19416352766874156,0.28604461371251405,"('ENSMUSG00000027598', 'Ribonic acid, 2,3,4,5-tetrakis-')"
ENSMUSG00000030493,"Ribonic acid, 2,3,4,5-tetrakis-",0.13054187192118227,0.3087535835340851,0.36684267831556294,"('ENSMUSG00000030493', 'Ribonic acid, 2,3,4,5-tetrakis-')"
ENSMUSG00000005045,"Ribonic acid, 2,3,4,5-tetrakis-",-0.0393121579732365,0.4404616594429327,0.4576449960724584,"('ENSMUSG00000005045', 'Ribonic acid, 2,3,4,5-tetrakis-')"
ENSMUSG00000030677,"Ribonic acid, 2,3,4,5-tetrakis-",0.25552902682603723,0.1611149760467786,0.26156208454000446,"('ENSMUSG00000030677', 'Ribonic acid, 2,3,4,5-tetrakis-')"
ENSMUSG00000025789,"Ribonic acid, 2,3,4,5-tetrakis-",-0.007981207756659928,0.4878736118319272,0.4910384061547697,"('ENSMUSG00000025789', 'Ribonic acid, 2,3,4,5-tetrakis-')"
ENSMUSG00000041491,"Ribonic acid, 2,3,4,5-tetrakis-",-0.08599534556645483,0.37139190222656704,0.4106187942547313,"('ENSMUSG00000041491', 'Ribonic acid, 2,3,4,5-tetrakis-')"
ENSMUSG00000063801,"Ribonic acid, 2,3,4,5-tetrakis-",-0.157248631892946,0.27334177746905075,0.3422271817481733,"('ENSMUSG00000063801', 'Ribonic acid, 2,3,4,5-tetrakis-')"
ENSMUSG00000078201,"Ribonic acid, 2,3,4,5-tetrakis-",0.17690471087956422,0.2484970403352122,0.32462170036777593,"('ENSMUSG00000078201', 'Ribonic acid, 2,3,4,5-tetrakis-')"
ENSMUSG00000027305,"Ribonic acid, 2,3,4,5-tetrakis-",-0.14004956277965502,0.29594123975533687,0.35839369195307685,"('ENSMUSG00000027305', 'Ribonic acid, 2,3,4,5-tetrakis-')"
ENSMUSG00000003199,"Ribonic acid, 2,3,4,5-tetrakis-",0.23832995771274626,0.17847740743118595,0.2745235864808381,"('ENSMUSG00000003199', 'Ribonic acid, 2,3,4,5-tetrakis-')"
ENSMUSG00000025979,S-Methyl-L-cysteine,-0.4400442706805577,0.057675944216108076,0.1727105193438964,"('ENSMUSG00000025979', 'S-Methyl-L-cysteine')"
ENSMUSG00000036948,S-Methyl-L-cysteine,-0.04400442706805577,0.4406310954879502,0.45769671833275016,"('ENSMUSG00000036948', 'S-Methyl-L-cysteine')"
ENSMUSG00000049670,S-Methyl-L-cysteine,0.17821792962562585,0.2710727397796806,0.3405380847522354,"('ENSMUSG00000049670', 'S-Methyl-L-cysteine')"
ENSMUSG00000044224,S-Methyl-L-cysteine,0.3586360806046545,0.10398071009884785,0.21559724083961007,"('ENSMUSG00000044224', 'S-Methyl-L-cysteine')"
ENSMUSG00000030060,S-Methyl-L-cysteine,-0.015401549473819519,0.4791620012735789,0.4845444228700275,"('ENSMUSG00000030060', 'S-Methyl-L-cysteine')"
ENSMUSG00000015112,S-Methyl-L-cysteine,0.2992301040627792,0.14933483181428997,0.251877955955378,"('ENSMUSG00000015112', 'S-Methyl-L-cysteine')"
ENSMUSG00000027642,S-Methyl-L-cysteine,-0.05280531248166692,0.4288582333765309,0.45009569568175256,"('ENSMUSG00000027642', 'S-Methyl-L-cysteine')"
ENSMUSG00000105382,S-Methyl-L-cysteine,0.03825395709835412,0.4483487317295013,0.4632823824505894,"('ENSMUSG00000105382', 'S-Methyl-L-cysteine')"
ENSMUSG00000030094,S-Methyl-L-cysteine,0.6028606508323641,0.01124400339157592,0.09967043106056139,"('ENSMUSG00000030094', 'S-Methyl-L-cysteine')"
ENSMUSG00000034647,S-Methyl-L-cysteine,0.20462058586645934,0.24142716682729348,0.3199213946974356,"('ENSMUSG00000034647', 'S-Methyl-L-cysteine')"
ENSMUSG00000040795,S-Methyl-L-cysteine,0.23542368481409837,0.20890341527578432,0.29630041000227514,"('ENSMUSG00000040795', 'S-Methyl-L-cysteine')"
ENSMUSG00000032482,S-Methyl-L-cysteine,-0.415841835793127,0.06959319325851251,0.18483741239485832,"('ENSMUSG00000032482', 'S-Methyl-L-cysteine')"
ENSMUSG00000023243,S-Methyl-L-cysteine,0.34140969162995594,0.116110706115558,0.2261288378066739,"('ENSMUSG00000023243', 'S-Methyl-L-cysteine')"
ENSMUSG00000030663,S-Methyl-L-cysteine,0.3454347524842378,0.11320180140892612,0.22355115309707707,"('ENSMUSG00000030663', 'S-Methyl-L-cysteine')"
ENSMUSG00000035934,S-Methyl-L-cysteine,-0.13421350255757009,0.3236773623268121,0.37781916703192264,"('ENSMUSG00000035934', 'S-Methyl-L-cysteine')"
ENSMUSG00000003527,S-Methyl-L-cysteine,-0.3564358592512517,0.10548361201730165,0.21663401295490467,"('ENSMUSG00000003527', 'S-Methyl-L-cysteine')"
ENSMUSG00000008690,S-Methyl-L-cysteine,-0.5280531248166692,0.026132735510996243,0.129718838654156,"('ENSMUSG00000008690', 'S-Methyl-L-cysteine')"
ENSMUSG00000004895,S-Methyl-L-cysteine,0.31683187489000153,0.13486268258006456,0.24071071151495446,"('ENSMUSG00000004895', 'S-Methyl-L-cysteine')"
ENSMUSG00000083899,S-Methyl-L-cysteine,-0.2464247915811123,0.19786161664026258,0.2885350369903151,"('ENSMUSG00000083899', 'S-Methyl-L-cysteine')"
ENSMUSG00000045100,S-Methyl-L-cysteine,-0.20682080721986212,0.23902817445131164,0.317953686999542,"('ENSMUSG00000045100', 'S-Methyl-L-cysteine')"
ENSMUSG00000044296,S-Methyl-L-cysteine,0.05175535372130264,0.43026005273477275,0.4510570734030109,"('ENSMUSG00000044296', 'S-Methyl-L-cysteine')"
ENSMUSG00000024235,S-Methyl-L-cysteine,0.09225954359014818,0.37687880067716395,0.4142113717164081,"('ENSMUSG00000024235', 'S-Methyl-L-cysteine')"
