node1,node2
ENSMUSG00000028826-C,3-(3-Hydroxyphenyl)propanoic acid-F
ENSMUSG00000028826-C,Ferulic acid-F
ENSMUSG00000028826-C,Lactic Acid-F
ENSMUSG00000028826-C,N-(2-hydroxyethyl)-succinimide-F
ENSMUSG00000007892-C,Syringic acid-F
ENSMUSG00000000305-C,L-Asparagine-F
ENSMUSG00000000305-C,2-Octanol-F
ENSMUSG00000026341-C,Acetohydroxamic acid-F
ENSMUSG00000026341-C,L-Serine-F
ENSMUSG00000026341-C,2-Ethylacetoacetate-F
ENSMUSG00000026341-C,3-Amino-2-piperidone-F
ENSMUSG00000026341-C,"5,8,11-Eicosatrienoic acid-F"
ENSMUSG00000026341-C,Aconitic acid-F
ENSMUSG00000026341-C,"Arabinofuranose, 1,2,3,5-tetrakis-F"
ENSMUSG00000026341-C,beta-D-(-)-Ribopyranose-F
ENSMUSG00000026341-C,"cis-4,5-Dihydroxy-o-dithiane-F"
ENSMUSG00000026341-C,D-Xylose-F
ENSMUSG00000026341-C,Hymexazole-F
ENSMUSG00000026341-C,L-Fucose-F
ENSMUSG00000026341-C,L-Rhamnose-F
ENSMUSG00000042010-C,N-Methyl-alpha-aminoisobutyric acid-F
ENSMUSG00000042010-C,4-hydroxycyclohexylacetate-F
ENSMUSG00000042010-C,D-Fucitol-F
ENSMUSG00000021431-C,L-(+)-Rhamnopyranose-F
ENSMUSG00000047264-C,"Hexadecanoic acid, tetradecyl ester-F"
ENSMUSG00000036478-C,"Inosose-2, myo-F"
ENSMUSG00000036478-C,Isocitric acid lactone-F
ENSMUSG00000036478-C,Xylazine-F
ENSMUSG00000039323-C,4-hydroxycyclohexylacetate-F
ENSMUSG00000039323-C,D-Fucitol-F
ENSMUSG00000055150-C,10-Heptadecenoic acid-F
ENSMUSG00000055150-C,"2,5-Dimethoxymandelic acid-F"
ENSMUSG00000022463-C,Niacinamide-F
ENSMUSG00000022463-C,2'-Desoxyuridine-F
ENSMUSG00000022463-C,"2-Pentenedioic acid, 2-hydroxy--F"
ENSMUSG00000022463-C,"2-Propenoic acid, 2-hydroxy-3-(4-hydroxyphenyl)-F"
ENSMUSG00000022463-C,9H-Purin-6-ol-F
ENSMUSG00000022463-C,Thymidine-F
ENSMUSG00000023030-C,Levulinic acid-F
ENSMUSG00000023030-C,Octanoic acid-F
ENSMUSG00000026784-C,9-Octadecenoic acid-F
ENSMUSG00000036641-C,3-O-methyl-beta-D-Glucopyranose-F
ENSMUSG00000036641-C,D-Ribose-F
